mult,pT,eta
60,31.5188,-14.2756
72,32.3627,-38.0903
138,67.1592,2.29522
158,97.096,-38.1891
28,10.3333,54.9461
36,13.7383,36.4514
42,21.4483,13.7244
30,9.63811,-2.97766
62,22.3284,-67.2965
34,16.1336,-3.80188
84,34.1745,100.548
74,40.4169,-46.4439
158,65.1584,-32.397
162,98.5775,45.9686
156,72.7391,89.3819
56,20.8864,-66.3752
52,18.9735,-25.5996
50,16.2779,18.0115
88,37.9482,-13.5712
60,25.8146,-34.1915
102,58.6064,-25.2679
80,28.0654,-39.0357
242,125.131,-12.0903
74,28.6255,35.5713
134,73.8689,-112.282
54,25.068,51.1831
90,47.83,-26.9855
166,115.141,1.57286
174,96.8327,100.534
112,43.8962,-95.0343
90,36.9028,72.7748
194,107.002,-10.3008
50,19.0512,41.7505
58,27.0896,-41.6819
316,191.159,-62.6942
148,100.37,-68.5686
72,35.5813,-13.2249
54,20.7125,-76.0593
54,30.1944,69.2768
48,16.341,15.9895
38,17.021,-49.1201
30,12.4978,-32.798
48,17.6217,62.0357
176,96.0457,-64.1543
60,31.8517,-4.93473
54,19.4996,13.6225
150,77.0587,-93.3828
74,25.9835,37.0883
122,63.0478,60.3443
44,18.5611,36.2746
42,21.8798,24.9341
240,122.32,39.3849
76,32.0064,-5.11843
78,37.9699,-32.7905
116,43.8995,74.0624
226,112.512,97.5972
76,56.5997,1.88076
44,20.1674,-14.1265
50,24.3612,13.3009
48,20.2418,3.60126
136,60.6158,-86.2782
50,24.9522,61.429
28,10.9265,14.6453
226,112.697,-34.8453
72,32.1841,62.9738
42,19.9837,17.2653
48,17.1946,-12.3129
40,12.7525,-3.49851
60,18.738,54.0169
38,17.0932,45.2088
56,20.5698,29.7255
110,54.7268,48.2194
44,14.3492,10.5225
232,148.897,26.9852
152,71.6654,-46.7001
114,70.0541,-64.1492
20,9.42837,62.5146
210,127.573,22.6192
60,22.5529,20.5825
164,73.3577,-16.2358
110,41.4011,-19.5048
120,65.0162,5.34366
42,14.7658,-66.4547
38,16.8077,13.7363
140,62.6965,137.831
52,19.7102,-20.9529
58,24.9592,3.74843
44,21.0538,2.20413
64,33.1097,57.1628
42,12.4355,-49.8697
86,41.994,83.3243
148,69.5376,46.9865
40,15.2789,1.33866
38,18.8319,-63.22
94,56.2119,-83.3024
160,84.3335,62.9266
40,16.1767,-68.7293
28,10.6518,-14.9848
80,38.3709,-26.7394
148,73.283,-37.2085
38,12.7918,9.58083
70,24.318,-22.2514
60,31.1512,29.3706
54,21.9899,2.68786
130,51.4694,71.2317
42,17.5531,7.11109
168,105.431,-129.075
86,42.6338,78.6914
68,29.7818,15.7717
22,10.1375,43.0566
104,44.6648,-23.9024
58,25.0321,28.889
48,21.7587,-56.1482
96,41.0948,47.4627
194,120.766,-11.6022
40,18.4131,-1.67878
134,68.6786,65.5292
54,25.2966,-54.3198
52,25.3146,28.1911
38,10.7122,-28.4252
174,101.538,-98.8137
66,29.8141,-29.1514
46,21.0234,41.5857
44,15.8311,-13.4539
58,29.2902,-26.0238
162,73.7655,12.5465
62,25.4061,96.7535
86,44.4189,-80.7552
124,59.1832,11.3594
86,34.9246,-4.25598
84,48.2037,-26.2794
86,45.132,-20.4704
210,151.033,-52.0063
194,106.347,9.84079
54,20.9987,18.9181
42,20.9032,-3.44536
84,34.3671,-2.25535
94,44.5354,-28.8012
122,56.5005,149.575
96,39.5602,48.7839
42,18.7145,-40.8695
34,11.2836,-2.20871
136,76.0564,-29.001
132,65.3134,120.474
150,65.065,-6.2629
44,15.5929,13.8626
42,20.3246,-0.413376
176,111.045,52.7608
40,14.4631,-40.9813
90,37.0982,103.672
164,90.511,114.038
154,69.038,155.576
76,32.1329,24.215
144,70.8434,35.5026
106,61.8789,-4.19053
38,12.3983,2.859
164,86.0165,-29.2788
118,63.7484,-73.2192
108,53.6374,-39.2834
56,21.7585,41.8509
46,24.9474,79.7593
172,103.507,-112.831
46,15.6134,-13.2069
152,97.9154,-19.9263
26,12.9463,8.2873
88,33.9047,-72.1479
86,37.4885,-19.4584
142,63.6746,20.6721
140,76.9339,48.4689
126,82.0089,42.2555
88,41.8129,-66.1754
20,11.6431,-44.3798
220,125.975,-115.037
28,11.2656,-22.2814
114,65.7497,-8.35523
32,9.54761,-39.9018
52,21.937,-29.6097
38,12.2261,39.6749
84,37.1345,65.1527
44,16.8919,6.84634
192,91.0522,114.025
214,127.661,-22.5022
70,29.8415,96.0937
54,24.0983,37.5062
44,19.3697,12.1299
144,77.3609,67.5006
136,63.3509,153.015
88,37.0722,-7.54711
122,53.6874,80.089
64,25.9887,-36.2745
74,37.0892,-7.18165
38,20.3763,-23.2733
102,47.0928,-34.0244
42,24.3623,78.274
132,93.8397,-25.9679
56,27.4047,28.941
58,21.3877,-76.1526
34,13.8723,42.751
62,26.7961,-12.86
216,119.874,-61.6846
132,77.6465,-52.4534
46,22.3707,31.025
62,25.4903,-29.2004
124,62.5303,66.764
156,90.5207,54.6501
128,73.7924,-17.9595
52,20.2131,53.024
44,15.7737,-41.0436
66,30.6881,-92.44
64,31.9392,-90.1999
66,37.1587,-29.1055
54,23.61,-48.8737
68,24.6236,24.8734
102,52.7223,31.529
92,45.0879,-37.8049
84,52.0935,117.708
74,34.0189,64.81
38,14.7327,-4.79412
36,14.9603,2.87832
108,38.8559,-29.8474
206,114.644,-34.9068
114,60.5528,-73.4387
44,19.2075,9.0609
82,44.3661,-62.2538
90,37.532,-54.7354
296,172.903,138.368
66,29.7269,15.2241
104,60.6153,-48.6685
186,106.866,5.50996
130,88.0176,61.728
100,37.1352,75.8311
32,12.1655,-16.4804
108,44.7701,-54.0076
104,56.6616,46.0273
64,22.437,-15.8302
72,32.0311,35.4171
62,23.7487,11.3576
40,15.0816,-6.75805
96,37.8739,-88.8692
36,11.6613,-74.9113
116,50.837,-10.7083
42,14.063,-10.2399
132,83.383,58.5196
98,72.5726,90.7398
26,10.0082,6.67989
94,35.5437,32.3866
60,28.3988,32.8114
40,17.955,12.0147
178,96.4859,-14.4042
162,76.3096,70.3499
58,23.9467,121.138
130,51.2109,-61.3083
54,21.6309,22.8239
54,19.6095,22.3032
144,83.8663,-4.65447
98,35.2064,15.4866
154,95.278,49.4882
160,83.1057,-100.851
140,78.0458,1.38613
138,78.5071,23.4933
68,28.7188,-23.363
96,43.2081,9.10716
46,20.3481,47.7673
44,21.334,6.6694
52,18.1721,-1.48855
60,21.5185,86.1866
162,72.432,118.925
158,78.2543,18.7
112,61.4418,26.1767
98,37.9718,59.1306
54,29.5518,-93.6065
34,12.3943,15.0711
46,21.7169,-83.2501
92,42.3332,-63.1223
58,24.152,-7.83762
26,10.0186,-2.67074
216,103.231,-27.8942
18,7.01553,12.809
34,11.8471,48.0677
118,57.3625,-117.036
154,81.8822,-24.6783
60,21.9056,114.05
208,109.147,7.42329
98,44.2902,-52.5085
42,18.8362,75.4772
94,39.4375,-23.6439
64,33.3841,-0.0109129
52,27.7256,-26.6786
38,11.7943,-10.2795
32,8.97443,21.2146
42,21.2816,-16.5488
94,38.9023,4.93521
30,10.4581,56.9673
298,162.47,35.4681
114,73.563,-36.211
44,15.4523,-8.18169
202,99.6361,-1.30822
86,33.1399,6.54754
168,87.0149,143.286
20,7.25376,47.9344
78,46.6791,-60.0227
106,67.225,34.1586
114,49.5041,64.5841
120,65.7698,97.2239
44,19.1313,39.7557
38,16.882,38.7207
32,15.4075,-17.8017
40,11.8757,-118.336
106,54.9882,-38.3053
118,50.736,-23.4323
48,24.0409,19.1364
32,12.8696,2.24891
90,42.0546,55.3803
142,67.3791,16.5495
40,15.4779,-16.5267
182,77.4038,-15.8134
54,22.563,-6.95122
72,29.3947,-7.91778
44,17.3292,31.1619
40,15.5315,-56.9151
42,15.8061,-25.1176
72,25.7698,-97.5198
186,115.703,1.46385
110,118.565,-24.1524
38,12.4584,11.8309
88,39.9996,-12.5651
80,32.8808,14.2345
46,21.1897,-122.07
50,19.3573,40.3265
168,89.5167,-45.4292
46,14.6875,12.6549
30,15.4839,-70.7488
170,82.8542,9.76656
262,156.233,-11.8682
150,73.0705,20.8942
70,26.1463,-50.8601
50,18.0638,94.0111
54,23.3671,22.6219
118,49.2378,11.6301
86,49.3028,65.1358
162,84.1354,-36.5244
142,70.3722,52.078
60,29.9432,17.697
96,50.8464,36.2408
78,37.9101,-3.2133
46,16.6352,-27.1489
34,9.96131,28.7888
86,37.9777,78.0004
36,14.0181,49.4602
66,23.4172,-47.3586
184,86.565,-35.0542
60,30.0867,-26.4346
40,16.1723,-6.10557
28,11.2943,-46.4493
38,13.8808,-5.07739
44,20.5595,12.0298
146,82.4827,3.55638
40,15.3497,8.73564
36,11.6152,20.9949
38,12.2204,66.904
76,30.2318,-48.232
60,29.7971,-134.506
62,27.0148,5.66205
58,25.8654,38.0671
52,17.8565,-4.31007
64,25.2189,61.6744
126,57.1204,86.7499
114,44.3563,94.0673
46,16.7699,-50.532
70,28.6838,51.8748
224,104.118,-36.5079
176,95.4856,52.4572
92,34.6821,-64.2273
32,11.5833,-40.8186
46,17.049,-27.0284
220,137.24,199.148
34,10.3859,-46.7988
60,35.5345,-52.6359
152,78.0145,-21.8092
58,23.3352,-8.18438
76,32.3345,-68.9713
158,83.2181,0.202471
38,14.4102,42.1996
144,64.3488,-60.0121
48,15.314,-46.6312
50,22.6758,4.39543
64,22.8585,66.147
90,37.3662,115.088
30,13.2329,-26.1529
102,43.5754,-80.1242
82,42.2576,-36.7903
118,68.9923,17.2187
48,20.7548,-11.7235
78,29.8821,33.5402
86,36.0988,38.8828
38,16.0955,25.342
148,71.0576,-29.5271
122,50.5319,-58.9335
46,16.8904,40.3969
90,44.6819,3.42262
68,27.6144,88.1249
184,101.021,-43.4953
48,16.8243,-61.6549
62,22.9463,13.003
36,12.4983,-4.13256
134,80.7313,-73.0739
178,130.142,-140.267
52,21.3281,33.6445
42,13.1432,19.9342
190,89.3444,-47.8469
84,32.1388,80.3655
52,25.33,-38.5658
168,88.4844,-94.8987
240,130.772,52.7715
102,46.3761,128.802
44,14.2901,-44.088
50,22.1432,-11.4188
154,90.7409,41.2958
34,10.9183,-31.701
98,34.3628,23.2873
34,13.7366,32.7289
40,18.8514,-43.3431
102,42.7272,29.294
76,26.9908,-5.11201
126,47.1291,-93.6344
114,66.5422,-24.4442
58,22.2491,25.7815
40,17.1982,0.314467
50,25.6291,70.6261
72,32.3521,-26.0498
40,12.9599,18.7789
58,29.5684,14.3639
106,52.37,38.3805
100,42.9617,2.4211
98,44.2551,57.1758
120,56.2828,-93.9077
38,16.0514,-12.3601
224,104.496,2.06084
44,19.6435,-3.04951
42,22.1038,22.696
106,46.3356,43.4916
110,49.0324,-29.4411
182,103.89,12.0851
54,20.9034,76.6281
44,15.4176,-27.0597
44,15.7177,-5.89539
142,68.6398,5.97564
106,51.8222,19.2469
202,114.3,15.9485
120,53.9356,-34.5117
120,73.3866,7.30031
66,28.2803,2.17787
82,29.7509,-83.7516
192,94.7955,133.381
176,112.78,97.6552
120,57.8344,-23.9381
140,66.7753,97.1249
168,104.475,50.7747
92,47.4844,-26.684
28,9.18845,-8.10847
64,32.8346,39.8036
50,17.8393,-36.776
90,45.3408,-83.8695
84,39.2657,-61.4925
32,14.3292,-12.9509
86,54.1494,45.5911
46,18.9697,-18.5329
214,115.917,16.4876
58,24.3543,23.2041
34,12.5371,20.5237
40,13.6136,-25.4716
138,70.3356,137.183
50,16.1438,37.089
120,61.5351,-2.42738
40,13.0443,27.6418
42,19.8559,-41.394
104,38.0233,81.4064
34,11.5172,-6.1816
28,9.7594,-44.088
54,18.5909,51.3973
62,26.6985,-53.0722
82,33.3812,-10.6733
74,39.4892,30.6032
108,58.5558,-4.85717
142,84.9554,-62.7945
124,88.3525,-84.9834
44,14.1659,0.649793
32,9.43117,-18.4093
44,18.6886,17.3614
140,55.6844,5.00027
40,14.0671,4.7748
28,14.3935,-24.0873
46,21.323,61.916
70,25.7546,-0.0792215
46,13.736,28.5032
56,18.0202,-41.9061
66,37.2944,-26.9868
156,78.1615,-31.8121
60,24.1341,-4.23671
48,19.4861,46.5337
74,30.7433,62.4042
148,75.9308,46.527
62,23.4559,24.7835
128,61.4445,-71.2165
168,72.4173,20.8757
48,16.2001,-46.0388
44,17.5842,11.4285
42,18.8273,-12.7061
100,46.4118,-18.5915
48,21.7936,37.3551
38,14.5522,46.0273
40,20.139,-72.187
184,120.489,-10.338
140,65.8652,-79.0606
52,25.6413,43.1328
72,29.341,-42.3914
152,71.0247,32.4728
28,11.6119,-3.58255
28,9.01891,-30.6288
192,85.2948,43.9447
32,10.9588,26.3309
148,75.3782,-95.343
56,26.181,75.2566
126,55.0846,45.0166
114,50.2183,59.9782
26,11.5515,-51.4838
164,115.381,16.868
42,17.6559,76.7314
144,75.2294,-59.025
58,28.1322,-8.13065
116,54.1743,-12.5567
46,16.5136,40.2146
48,15.2704,-14.5767
116,52.9609,-88.209
216,118.69,9.62381
188,90.1511,-96.9505
106,55.5553,34.8094
86,39.305,-39.267
68,31.2432,14.1544
84,40.0486,-1.32688
104,46.8412,-8.72099
114,52.5589,-55.0086
30,9.79715,-7.79288
68,29.4748,-83.4386
46,18.858,38.6596
108,44.355,41.7012
44,15.6242,35.0662
144,58.985,12.9696
30,9.22406,1.38678
102,44.8022,-67.6583
50,18.3058,37.5049
138,66.311,-66.0921
64,22.9071,13.3708
98,61.5689,38.8603
72,28.1368,94.6769
80,44.8587,-45.8034
42,18.0729,-52.5106
44,17.5752,34.4738
168,87.2395,-16.7372
162,101.867,10.8503
148,79.3653,-29.6923
56,19.3341,-73.9493
46,18.9609,-88.4769
46,19.264,-14.7387
60,30.9523,-99.9855
108,49.4628,38.9202
152,83.7347,-94.8272
114,50.8197,123.093
36,13.8725,-7.10931
64,30.5602,-70.7436
54,21.814,-25.1537
78,38.2098,-108.318
64,24.0566,119.07
60,19.6413,-9.7856
64,21.6443,-24.9313
80,29.1767,48.6234
94,44.4263,-41.6965
90,37.973,99.2254
150,72.7046,132.089
104,45.7865,117.548
32,15.5535,10.7811
152,65.2258,65.9711
98,37.6094,-57.0502
290,160.168,28.9684
104,41.081,-15.0323
60,22.4937,-48.983
52,19.6318,1.63625
40,16.0934,51.7311
62,32.716,44.2108
42,12.1316,-12.8763
128,61.6047,-34.0218
78,34.3542,-26.6253
190,78.8174,28.9683
186,111.195,55.5849
88,33.3568,4.11814
82,36.8352,-110.627
32,12.8683,-17.9755
24,10.8289,-9.05658
42,17.9511,-122.876
86,43.5873,-131.247
84,35.1149,74.5421
38,16.4261,25.1844
204,113.995,87.7442
26,9.05838,45.4608
82,32.9624,-26.035
128,93.6906,-6.71589
200,99.1462,-40.5987
36,15.5488,12.3299
56,20.6737,-62.298
140,72.7542,29.6039
68,25.5819,38.6575
32,10.592,-14.6896
154,73.4264,29.0346
106,54.7227,78.7612
66,26.566,91.2987
34,13.4386,-40.0693
156,77.6245,46.2723
106,50.418,15.9443
114,58.1462,35.8029
46,17.2497,-2.05845
118,49.541,31.6693
130,110.489,-106.556
94,35.3191,25.4156
162,97.3576,131.2
72,30.8428,-19.8112
62,28.5315,102.541
128,74.7758,127.727
30,12.6219,6.30095
44,21.9824,-13.249
58,21.8795,61.6647
118,62.6463,-10.7722
168,91.1863,160.504
44,16.9351,8.49692
48,21.9784,1.49214
42,17.4592,56.02
42,19.5824,-23.1272
168,79.5373,34.5454
136,52.7555,-34.9481
116,49.4948,15.2194
38,14.9579,28.2821
142,77.8168,16.2984
178,80.6481,-26.2241
38,13.557,30.5138
126,64.3272,-99.3727
134,65.585,21.3932
54,22.0016,53.212
80,31.5717,-40.5798
146,89.186,73.0135
56,18.9575,-39.293
58,27.0497,-28.5231
56,22.072,53.1443
72,36.9976,84.5962
54,28.3042,-23.1622
72,31.7287,-14.8031
32,11.1689,-23.192
92,38.3327,-29.4645
78,41.4926,17.1237
30,10.9148,-20.4313
114,60.4096,26.9541
66,28.8683,50.2945
100,49.9566,4.75736
74,33.6114,82.4319
120,86.0923,31.927
90,46.8098,13.4774
192,93.223,61.152
48,14.3511,-35.6491
156,72.3953,84.2607
58,32.4725,-40.0813
46,22.1293,-25.9024
228,125.014,-96.9285
72,30.973,45.9409
124,52.3135,58.6847
42,16.3405,4.89402
124,54.4052,20.6703
102,61.9401,59.849
46,12.902,-23.5885
56,31.364,-6.82665
248,145.296,-30.3708
120,59.9391,31.4654
150,83.6033,69.141
70,26.454,97.8843
52,19.3904,-43.1609
24,8.43781,42.3251
78,36.0658,27.194
28,11.4354,-47.6638
50,20.8033,-36.3935
146,72.8765,-44.8384
38,16.7642,41.7228
56,31.5188,2.39635
34,13.4987,-57.6943
50,21.7965,-7.46319
110,61.5037,-43.7753
100,41.2326,98.4809
118,50.6671,-133.856
168,88.7188,-11.3919
40,14.6391,0.523859
22,8.59423,-60.0162
178,93.4255,-34.1255
42,14.8535,33.7722
238,128.503,-137.716
40,20.0907,57.2944
58,24.9343,-47.7085
52,26.4273,-36.5177
116,63.683,76.6222
132,67.9593,-80.4057
190,119.592,2.26534
42,20.8857,-95.3822
64,23.7152,-65.1395
50,16.1852,-48.2206
54,19.0994,26.1028
132,73.3727,106.571
294,182.968,5.78
48,18.5422,-14.8327
38,17.3366,55.9257
192,89.3969,3.45119
160,84.5782,-14.6277
60,19.8925,39.6165
142,62.1891,107.809
42,17.1684,21.9967
40,19.1478,-111.373
118,63.0753,-28.355
146,69.7246,-70.7968
54,21.6721,-32.8287
78,29.2672,37.474
98,32.8914,110.216
58,23.8301,-43.4762
58,22.9454,-0.9303
78,36.2425,65.5135
102,49.4674,96.5285
74,30.0858,-48.1896
82,35.6128,59.0776
102,61.7978,3.16698
96,46.422,67.3954
118,55.8145,84.4893
134,69.9244,6.72479
78,33.3182,-26.816
112,45.943,-128.237
94,39.4669,50.4945
170,84.3699,-24.2183
68,24.8621,-2.9984
62,24.1051,64.5086
44,18.8584,0.482914
68,25.0793,-89.8361
38,15.4862,21.9186
44,19.5514,-9.32994
26,12.1949,45.2432
200,124.073,-53.8524
92,36.5935,38.2784
124,62.8762,79.3895
110,43.035,197.976
140,62.6177,-88.471
58,21.7207,70.8363
50,16.8884,-43.3958
88,33.5155,20.2443
66,27.1983,-15.0727
82,36.9357,-88.5575
124,61.6206,20.1406
96,44.0988,-169.849
162,105.426,-9.04009
74,33.5626,-13.0727
116,64.9702,-107.805
80,34.9866,56.5343
44,20.6042,-33.5525
34,15.5704,-64.3707
260,155.995,-29.1327
66,26.8073,-1.44058
186,124.174,-56.9813
144,88.2105,-46.0228
38,13.7934,-9.52615
44,22.1885,-43.6274
46,15.3262,27.9327
136,72.7854,30.7203
134,68.8158,139.96
114,50.6537,-32.4321
288,130.034,120.552
28,10.6663,8.46645
106,60.1297,50.0619
50,16.7553,-57.5776
36,17.1259,-37.4921
66,25.5956,14.6387
30,11.6187,58.8318
184,89.5903,-66.057
136,86.9828,-8.69805
84,42.6571,-13.5956
92,41.1988,-5.54794
40,15.9957,-37.3616
62,27.1328,-13.2213
38,14.8427,46.6542
170,93.5571,41.1203
66,37.4289,50.8422
38,12.7583,-39.3745
144,84.2172,-38.0432
62,45.6583,-50.7055
40,11.2306,32.2758
120,55.3391,-106.19
46,18.0393,11.0926
70,35.8162,-17.5628
148,95.6696,-2.89515
40,17.1247,8.31057
86,41.8584,-20.8402
24,7.40255,30.3235
50,23.4137,-23.2436
52,18.4423,-28.5181
46,19.601,-25.9101
74,28.7896,57.9227
46,23.1111,-0.0346512
116,63.2134,68.9849
124,58.5188,-66.0964
60,29.2015,58.9302
172,76.191,100.143
170,78.9755,-60.8761
168,78.3786,5.54029
64,25.1964,-12.1728
50,21.1647,80.3194
48,29.2828,-38.2658
46,14.8005,-20.3414
126,51.7334,-129.772
40,18.5567,78.5034
50,16.8111,4.50053
230,141.937,-101.368
186,96.8836,-10.5097
154,72.8138,55.2154
206,130.935,19.6982
42,14.4687,30.813
62,30.6348,24.1091
100,45.3775,22.942
32,13.8263,16.8107
52,26.2675,6.30752
52,17.4281,-47.4371
140,63.2013,10.0823
40,13.9704,-17.1695
34,13.2692,43.1529
114,53.7357,92.1706
50,17.9385,-40.0497
108,41.7719,17.2249
70,32.069,3.03452
158,74.8022,-2.28144
74,27.4334,25.0387
70,26.5199,42.9109
54,21.3841,28.9188
56,27.539,-39.8857
42,12.4232,-27.8467
158,92.8819,73.7295
84,38.5691,-37.3314
34,12.0833,26.3814
182,113.282,-100.084
88,34.3862,-3.14215
114,50.5067,-80.8729
224,127.482,12.6462
44,16.0847,-41.1459
50,18.3388,19.9197
56,19.9525,-42.0327
126,59.8887,49.3642
58,19.1561,35.9193
166,80.2201,-116.564
48,23.7211,-18.9015
62,29.0324,25.9577
90,47.4073,7.96184
24,6.78457,10.5276
172,100.262,15.0876
66,25.3605,21.3866
36,14.7251,43.1618
76,29.7327,-0.143648
296,169.996,106.455
40,17.7704,-8.15741
20,7.7347,10.0375
30,12.0903,44.5344
152,94.2312,16.515
186,108.766,-35.5157
130,66.3144,-5.66437
70,30.817,30.5821
318,216.901,29.783
148,74.347,-92.0729
74,31.8908,50.7236
44,13.1675,-41.7407
142,65.3452,-19.4041
40,14.5976,44.2837
74,31.9782,34.7352
34,12.4265,9.79751
56,23.9633,39.7407
144,94.2208,20.7834
48,18.011,-34.7019
92,44.9857,2.24035
34,11.1757,-10.015
200,100.064,18.1538
126,45.432,-8.48727
52,21.5242,-28.6269
40,14.0645,-63.621
136,77.2461,-14.1871
112,58.7585,-25.3418
136,70.3028,-45.029
192,129.629,131.845
60,24.6197,48.6845
60,21.9554,-13.8356
32,11.0827,5.77157
158,102.051,47.9052
142,86.3309,-18.5841
70,23.7162,-120.923
90,42.8184,-6.06485
80,38.0195,-103.578
38,12.9582,-21.6029
120,78.206,-55.0706
148,82.8479,25.3348
40,14.0188,40.1959
34,15.3176,-13.8424
250,181.497,82.9727
54,23.5674,4.99083
50,14.9402,59.4912
46,13.7064,-27.2625
46,19.876,99.4252
44,21.0928,-23.7126
68,24.211,22.6581
108,45.331,-56.5843
96,40.6861,33.2346
146,78.1362,-146.001
90,33.7316,45.1997
124,52.9889,21.9863
128,55.4058,14.497
42,15.6973,-8.67889
230,136.662,-37.2289
96,35.0442,135.606
116,47.0597,-28.3176
86,41.3258,-28.185
154,73.0559,-70.9694
36,16.4924,41.8565
78,41.2506,53.8105
108,56.14,0.585226
62,24.3722,-80.1489
58,27.3331,57.1089
54,26.0416,44.6981
48,14.6047,14.3462
86,45.7082,72.0612
58,28.4923,-64.4637
54,22.9186,-17.7319
56,24.7476,-28.7159
32,13.7314,-14.9057
78,33.174,-35.4131
44,13.8577,-32.3141
106,46.735,4.07295
44,19.1681,-12.6568
170,88.7579,65.29
128,69.8167,17.5538
44,22.4745,-15.6254
34,11.799,11.7455
82,38.1556,7.28445
20,5.67339,-0.235197
266,132.012,-62.8626
60,31.025,50.4734
58,24.5638,6.22025
36,13.6071,40.6881
216,112.889,-37.5377
136,77.5809,4.13317
66,28.7484,15.071
48,16.9319,80.2157
88,40.7257,-29.3705
92,37.1083,49.6225
68,31.3699,-97.855
212,109.992,-20.117
40,13.7328,-34.6487
32,12.3508,-18.4553
44,19.8922,-25.115
38,16.667,49.1137
44,16.2934,7.12424
196,96.9568,-104.708
56,20.365,59.5983
94,41.0576,26.9674
50,27.0964,-80.4094
152,73.1176,124.946
126,57.3054,58.2926
34,14.9903,2.4945
44,18.8833,-32.8992
48,15.807,16.9173
32,13.1058,-33.1324
44,19.1539,-45.6513
102,46.8301,10.2859
234,119.939,-42.7388
42,15.8824,19.2086
84,32.5965,-82.4436
78,30.4569,-74.4402
112,53.397,-24.9331
42,20.7,-30.9646
44,16.227,39.9116
48,18.1861,-56.1709
50,25.467,76.6921
146,68.9691,130.363
78,38.3769,50.4768
38,13.6148,37.7928
98,52.4964,-113.453
138,77.102,15.6298
126,67.745,-79.9662
128,48.4466,32.2008
78,32.7252,-30.0995
58,19.6892,33.3932
80,32.8288,55.8242
130,83.9482,33.5263
30,13.9339,9.65739
76,35.0479,39.6209
146,65.671,66.4342
72,26.4031,-0.3109
52,20.1202,-28.4133
96,45.5471,-5.56653
164,89.6828,8.81604
66,27.4054,-73.9834
58,25.0682,-105.64
116,49.118,29.3175
52,24.304,45.1254
34,11.2062,1.597
62,21.776,-96.9255
46,20.2962,-25.9471
104,45.6269,19.1359
64,34.0229,-29.7523
128,59.3743,100.935
132,58.4559,4.28649
118,66.8975,-21.0185
38,13.9802,-17.5517
50,18.4104,4.37164
122,55.8493,20.2713
184,89.9533,-11.6033
48,19.5091,5.02109
78,32.5675,-21.299
166,108.23,54.9217
40,18.5063,14.2095
34,21.9213,25.9603
46,19.718,15.1282
26,8.00869,27.8271
58,33.3685,79.7404
100,42.5771,108.511
142,78.949,-20.6822
74,42.8807,144.924
44,12.559,-8.3933
64,33.1592,-89.2766
34,12.6247,9.89895
40,17.9988,52.788
172,80.5721,-73.6487
154,91.5884,-95.1477
44,17.6076,-8.05303
42,14.193,16.4416
182,109.387,-38.1126
42,15.5037,-17.0199
54,27.1587,55.0484
76,36.3526,-11.3162
168,80.3253,-30.1963
64,34.3387,-47.4753
190,106.482,71.2158
190,112.835,-111.86
84,53.2334,-27.307
56,21.1207,-31.9365
46,14.2938,-43.0044
188,84.2552,88.5295
132,66.6008,-63.7258
40,13.9891,-21.8296
44,20.4459,-53.061
166,91.7684,141.069
170,94.3619,62.0632
54,20.7344,-4.21334
118,61.3084,-30.7129
190,75.2574,-24.183
64,24.4177,18.9362
78,35.4985,-52.6417
98,37.9229,-8.35255
50,22.4719,27.2701
50,18.2564,-30.3452
38,17.0003,25.8627
44,15.4698,-13.2449
66,23.3247,-96.5475
32,14.004,49.6067
184,102.321,-13.8052
142,70.9888,-7.7831
62,24.763,-30.2372
68,27.15,49.4643
174,77.3427,-96.0122
98,43.5591,-56.8463
48,19.5859,-13.0291
92,48.4498,-39.2924
40,17.5301,16.2798
168,64.7926,4.2554
122,43.5659,13.3365
52,19.3084,-48.5311
46,17.7302,95.0293
118,55.6499,135.155
56,26.3412,6.77853
60,27.3591,40.6481
122,62.8562,-16.4149
132,60.7767,-46.6331
142,63.2473,104.429
118,56.4056,-8.91966
76,34.2902,-7.57047
188,126.289,80.0026
90,42.3689,-53.9176
50,17.0756,1.67332
94,39.3148,95.6774
136,73.127,14.6542
66,31.0997,-76.522
46,15.5261,-83.2088
166,94.8072,-104.813
54,18.3312,-5.2493
44,14.8408,-34.9346
60,21.5765,-24.3568
148,101.386,8.8119
42,14.6621,-16.8577
44,15.0177,7.44457
84,32.7241,-22.3798
222,133.772,-131.583
126,48.7683,22.3381
96,56.0115,165.895
96,48.5919,44.2364
60,22.0313,-35.8746
76,30.6087,-90.3541
40,14.5258,-29.2754
96,41.0912,-6.32951
100,45.3468,148.957
142,71.4184,78.3255
36,13.4577,-7.06069
74,29.8779,-9.20916
52,20.1713,-28.2117
76,35.9332,13.6914
38,17.5903,-8.34315
46,14.8477,-54.7003
62,27.6426,-66.028
106,72.6203,-67.6881
76,33.9155,-30.4846
38,13.3385,19.3433
184,97.9614,-59.0389
52,22.7159,8.85962
62,22.7472,-36.6773
38,12.1104,-7.64436
36,15.6706,32.8401
72,30.9617,46.9278
36,15.0607,-45.3107
98,45.3756,64.8025
38,13.2057,-59.1249
46,20.4611,52.3524
58,28.5332,-31.8538
196,108.995,19.8671
192,106.418,-45.7809
64,22.1148,8.59704
168,106.718,-36.434
40,13.293,9.25082
126,57.6099,-45.5366
50,19.6412,48.4935
112,64.444,52.9091
42,16.855,6.61087
234,144.228,-91.2404
110,53.1633,18.3429
62,24.9696,-43.2075
40,19.2622,6.42781
28,11.4015,9.07195
78,37.7615,28.987
210,147.854,-84.2279
