mult,pT,eta
30,11.4725,36.0606
18,4.21817,41.9472
42,16.7803,16.8116
8,4.22782,8.00493
40,18.1075,-52.2565
18,5.17712,57.4308
12,3.51566,12.4373
6,2.13979,29.8664
8,1.96926,40.7289
22,6.52688,-37.4687
38,12.9117,95.2329
14,5.1682,-0.0346697
36,12.6494,-45.1415
8,2.70116,43.1022
4,0.950059,-16.1831
54,20.3069,-99.4515
2,0.695677,-3.88446
42,16.6026,27.7693
14,6.9281,-37.472
28,15.7064,-0.329645
32,12.9546,34.5406
28,8.54505,-34.2512
8,2.79112,-9.62422
28,11.6658,80.6173
2,0.86243,1.38485
8,2.94383,9.73243
22,9.04644,-83.6387
30,14.9492,-53.1036
32,13.6225,81.0203
20,8.23659,-31.1855
12,3.89232,35.5283
26,9.67828,-47.4916
24,9.41147,-26.9986
14,5.99565,-53.2625
42,23.1796,-51.5604
36,11.4052,-139.229
42,15.3535,110.379
72,38.8338,-67.7513
30,12.7748,18.434
32,13.1881,10.1991
18,5.59637,60.2221
18,6.70008,36.8593
102,47.8879,191.793
22,9.31796,22.1663
10,3.16601,-55.9182
42,18.8396,-68.3034
86,30.5076,-48.7002
26,8.32516,-82.8866
104,46.0802,-84.8333
8,3.94928,10.0371
24,8.04009,-53.1434
28,9.13479,8.58171
20,8.40465,15.8103
32,11.2178,27.0439
30,11.4883,8.64091
16,5.39451,-60.4614
34,11.2805,-53.4639
34,12.872,66.3252
20,6.76668,46.4429
68,30.639,132.061
6,1.48777,-2.1024
34,10.3567,-39.2814
16,6.90173,-6.69472
24,8.38759,3.85261
18,6.55978,-61.3999
6,1.54913,-31.1625
4,1.20497,17.8719
28,13.9883,18.9397
22,8.86886,-29.2172
6,1.50944,-1.45754
22,9.31357,52.3499
26,9.50391,11.4816
26,11.305,-72.8029
22,7.35014,-48.1276
12,4.36405,48.5551
18,7.30986,60.2726
16,6.57914,57.4782
14,6.93447,-14.0916
40,16.568,66.4665
24,9.70511,30.8729
2,0.755832,-3.45774
38,13.0887,82.4392
18,7.10961,20.7363
14,6.0195,-30.4196
62,19.5661,-90.2161
4,2.02925,16.8217
26,8.80702,70.2765
36,12.5686,-20.6421
18,5.09386,-20.0306
10,3.09156,25.5124
34,12.8242,66.467
22,8.1193,63.3667
46,16.3085,-42.8176
4,2.25488,-13.5084
24,7.65144,17.9017
22,10.0186,14.7083
32,12.1867,-23.4849
16,5.32144,-17.948
18,6.68634,-21.7418
22,8.7312,46.0121
12,3.79277,-36.7618
18,6.10574,97.3455
22,7.96181,3.32351
20,11.0471,51.5644
4,2.84496,-14.9346
4,1.1025,21.0211
70,33.5346,-67.4291
10,2.73643,-33.0107
22,7.55258,67.9589
14,5.4878,-23.5422
30,12.5781,-4.81075
18,6.50368,61.5183
22,8.0228,-78.5282
18,5.91577,-57.2728
64,28.7866,125.613
6,2.4776,26.6045
12,4.26031,17.031
10,2.97318,46.9333
44,23.5393,-72.084
18,5.81487,21.5377
16,5.35866,-72.7892
14,5.00891,-73.0044
46,17.1861,-1.93239
10,3.18447,-20.4105
8,3.06596,9.71446
38,10.9066,49.8937
32,11.901,49.6927
20,6.52673,-8.80324
16,4.47392,17.2757
34,10.5896,-95.2912
8,1.89922,4.04691
36,16.0453,66.4075
26,9.85924,-113.741
34,15.2316,-112.267
56,23.8829,-19.0989
36,13.5959,56.5902
32,11.9016,-21.2733
36,18.4126,-115.935
20,6.96238,54.4913
12,4.89848,-48.0916
28,12.1566,-66.6858
28,9.93437,-33.2728
32,12.951,-94.8835
26,9.18,48.2345
14,4.78676,42.4735
10,4.83729,21.1173
40,15.4674,-37.5906
10,3.45438,-26.077
18,8.85531,9.46132
10,4.27729,39.2328
28,16.067,49.3092
22,6.63797,113.341
4,1.38012,-11.44
12,4.09693,-66.1145
18,5.83246,-63.5997
28,7.89933,62.825
16,4.69674,23.9412
24,8.02522,-69.1306
20,6.42695,-67.3981
34,11.9546,9.59899
12,4.219,63.0857
26,10.4825,103.246
20,9.9429,46.3244
20,6.27729,-8.55625
22,8.38199,-65.2978
6,1.97149,4.47117
40,12.0725,-49.9543
64,29.7298,-105.479
20,6.5106,78.2892
8,1.58214,9.1568
50,18.2339,119.156
12,4.82804,47.0832
22,10.204,62.9292
40,18.8858,-1.61609
30,10.2636,58.3567
28,12.4669,-68.5608
22,10.4793,-31.3677
12,5.31129,7.14977
86,45.724,-178.553
12,4.67899,-14.5199
14,7.21293,58.8838
116,51.5709,-163.89
16,3.58716,-82.2227
44,18.1998,12.5406
20,9.79173,78.6012
10,2.72906,-14.4028
30,12.3572,-31.0597
22,7.7014,21.7753
118,57.3346,169.322
36,12.0047,55.1399
22,7.18296,29.0364
2,0.676901,0.395657
34,10.162,156.853
28,9.98005,87.8938
56,22.5475,-71.0372
10,3.18988,53.7668
18,4.5889,-29.9281
32,13.9325,69.8094
36,12.1391,95.7264
18,6.05375,-18.9973
22,9.18838,95.0096
78,40.2904,-122.338
20,7.29675,58.8478
14,6.41476,6.05222
18,5.70907,-55.3059
28,12.3917,-78.3487
2,0.594505,-1.87041
12,4.8517,-8.27199
18,6.16954,-55.138
44,16.8307,134.221
46,17.6438,147.523
20,5.17802,98.3468
18,7.26333,23.5336
36,15.6839,96.9975
18,6.3505,-6.46121
18,4.98057,2.71663
42,17.5904,53.6846
32,10.7681,-76.1617
10,2.79112,-60.3828
42,15.7466,-9.28559
30,8.73277,7.10018
56,21.2673,117.855
22,6.56088,97.6446
110,54.2078,-41.4443
24,6.64755,83.8615
2,0.439031,-1.98578
14,4.55509,-0.816183
36,12.5871,82.7095
20,7.20056,-11.6787
106,49.4523,-161.038
8,2.70509,-37.0263
50,19.5677,23.0746
20,5.92424,32.8664
22,9.60606,62.1586
34,13.5425,-6.21914
34,14.9347,53.7923
18,4.4119,-14.4862
16,7.10512,43.5603
42,17.5601,117.899
18,7.69005,61.5679
24,8.20341,28.0793
28,7.90822,-52.1137
38,17.8771,-67.66
102,48.6196,-60.8053
20,6.63547,-103.835
40,22.9752,-47.8418
38,13.1667,6.86621
24,7.08881,44.6601
36,11.8339,-28.4772
4,1.06346,-16.7394
14,5.20371,-46.907
56,26.3906,86.1141
14,4.84165,14.5025
20,8.33224,-34.1224
40,13.0926,70.7194
30,10.8985,-62.228
26,7.61507,32.0585
86,33.5654,-125.633
2,0.628596,-0.692483
20,9.08909,-67.0057
36,13.3547,-85.072
4,1.67728,-15.3512
12,5.19677,-31.8741
72,30.5306,-104.823
26,8.57864,-62.3655
54,18.5585,-0.813554
20,7.28699,-37.8466
64,24.9382,43.2544
26,10.0076,48.2585
4,2.32203,19.3543
28,9.88865,-87.1904
20,7.10716,74.0557
4,1.69822,-12.2075
14,5.62718,23.0106
26,16.4111,28.599
20,6.59507,62.0217
34,12.5185,124.315
38,16.6633,24.0045
28,10.8516,-106.981
26,10.8179,-37.4061
30,10.8921,-32.3919
38,15.4173,70.2084
2,0.466747,-0.142686
24,9.04716,-31.213
72,29.9587,-168.478
20,8.54534,-45.7214
42,16.3342,58.4695
42,18.2968,110.008
28,9.66359,82.9155
22,9.01644,29.6827
12,4.56519,-37.2156
30,11.4366,-114.613
14,4.22278,28.7248
22,8.3848,72.3859
18,7.35314,23.3643
12,6.63982,21.4339
32,11.6534,3.78948
50,15.602,63.1678
42,14.6721,105.06
24,10.0777,38.7926
24,9.06401,13.4111
40,13.9961,-2.09206
36,11.0949,-89.5758
8,1.57787,44.6871
44,16.7298,15.3217
40,18.1239,113.55
36,12.6254,-28.86
20,7.05079,41.2599
8,3.63967,0.425597
6,1.5074,-34.6147
28,9.94685,53.7844
8,3.00111,-7.82653
12,4.06969,-5.07511
40,15.244,100.462
30,10.7487,-72.4085
30,13.008,-11.5942
16,4.9934,-74.2342
24,10.123,54.3926
20,6.26804,91.2931
18,5.10083,-12.5076
18,6.24714,-4.40829
26,9.7423,-74.5992
2,0.683991,-2.22786
24,6.79769,43.2474
40,16.2803,-76.1369
2,1.11713,1.34903
16,7.78465,21.2209
26,9.03317,-62.1195
48,28.6674,52.2135
88,41.1328,-136.19
24,10.3315,-55.9288
22,9.08724,77.2315
12,5.34618,23.1264
12,5.03628,6.27966
44,18.7148,37.0696
18,8.6373,-55.1574
40,16.0323,92.6012
34,12.4335,-127.793
18,6.02517,75.3331
24,8.937,-43.9589
4,2.24965,11.429
34,10.7225,81.7136
24,9.63976,-94.3242
18,6.86498,29.0159
34,9.03513,21.4299
4,0.525604,-19.3146
22,8.24664,70.1472
64,27.3774,-133.049
20,7.41236,-49.1819
18,9.87901,23.1913
28,11.1434,-13.4119
20,6.40553,-57.5241
42,14.3587,71.824
34,11.3895,18.0067
16,4.42396,-75.9419
30,9.32772,6.67859
34,11.3789,-13.9452
40,12.0897,123.98
40,16.3057,59.7722
18,7.07743,42.3953
88,42.6638,95.3555
32,13.6918,36.6451
28,9.93154,110.743
36,19.7639,-43.0523
24,8.692,10.6042
36,14.7917,30.1468
26,12.5579,-31.3018
50,28.4342,40.1857
30,8.30722,-92.3899
40,14.2852,-10.822
34,12.5923,94.4055
24,8.73469,37.0303
38,18.465,61.0951
24,9.66125,62.5964
4,1.95107,15.4727
18,8.53357,22.3417
62,25.8167,31.6965
42,15.3685,94.9781
20,6.59414,-73.0404
12,3.51843,39.6475
6,2.87721,3.15287
28,10.7007,-16.7357
4,1.50262,-16.7464
34,12.3276,-4.40679
20,8.7724,59.3726
2,0.584656,1.50483
30,11.635,82.4531
44,15.594,-91.7725
6,1.80884,-3.92584
6,2.85002,-24.8192
24,9.3962,38.2603
28,9.15191,-23.4017
12,3.34807,6.23744
28,9.22155,-47.7505
20,10.713,-4.40131
40,14.8206,-71.9496
38,13.889,-39.7451
26,7.79625,3.08372
24,9.06734,70.8676
36,15.8276,91.9043
18,6.83061,57.9283
50,18.5695,78.7537
36,13.2776,-24.9598
18,5.50897,-27.561
6,2.02661,-34.9207
28,10.412,45.6372
40,19.0592,100.826
8,2.25177,39.4062
24,7.48176,32.0552
48,13.1875,17.6868
30,10.6966,-97.4145
32,9.8953,44.2826
18,6.92041,-62.7214
34,14.9965,111.233
44,15.3016,-10.5055
8,3.26228,31.9562
22,10.8192,27.8393
22,8.06291,-64.9104
20,8.22446,37.1626
40,15.0673,-87.8904
28,10.2346,-94.3275
24,7.38995,-71.5616
16,4.55914,62.7042
24,8.06396,69.1618
20,7.27206,25.1228
12,4.37475,34.5783
22,7.38784,62.7639
38,12.4874,-23.16
18,6.85591,-6.43071
46,19.4881,-43.6915
10,3.64477,-9.84252
28,10.35,10.2623
10,4.59419,46.5071
6,1.5872,-2.9792
18,9.23993,41.5623
76,34.101,-122.425
42,21.968,98.424
18,6.51965,-59.8227
22,9.02698,6.70734
2,1.34297,1.05396
36,12.7247,64.1697
2,0.405706,1.16477
24,8.77823,87.149
32,12.3059,-48.4561
24,10.2191,109.105
72,38.2832,119.445
26,7.43382,-0.407361
30,12.6742,145.218
40,15.2122,-115.221
34,16.6616,20.7565
48,18.9269,-35.3888
26,10.2893,-23.6896
28,8.93565,85.7497
24,10.5825,36.3418
24,8.98117,-64.4653
20,6.51395,-60.6908
16,4.5442,-62.5497
18,7.01965,-66.382
90,35.9886,-59.7315
22,8.09811,-33.1467
26,10.8925,72.6093
42,12.5302,-20.7394
28,8.84546,30.4822
28,11.457,51.5959
24,7.5348,-18.7812
36,14.0682,-61.1139
24,7.74032,41.7197
14,4.43307,33.4546
26,10.1629,-15.7625
16,3.97436,72.2125
34,12.4993,30.074
20,6.97005,-97.5052
24,5.86084,-115.471
24,8.55036,-82.4797
28,13.8197,0.692591
12,3.92585,37.5185
14,5.38642,6.68313
4,1.13058,19.4617
22,7.3497,-38.6799
14,4.76378,25.7869
32,13.0922,-62.9319
12,5.98962,-19.5231
4,1.91627,-16.6994
32,10.3668,-60.4837
14,5.48264,29.4757
14,4.69638,-14.6398
34,11.277,-15.6871
4,1.32446,14.7341
4,1.65361,-10.5564
40,16.8107,-71.1149
38,17.7078,-99.9411
36,16.3427,10.2303
16,4.12125,22.7618
8,3.00877,34.4005
2,0.478569,2.64798
28,12.9033,-9.00143
30,14.345,-7.71869
26,9.14555,-64.7781
40,17.899,-68.7012
32,11.555,28.0401
34,13.1157,12.4547
22,8.27311,63.8163
8,3.09947,36.6051
8,1.68583,35.7504
24,8.86763,-10.2203
28,10.6328,-59.5147
62,25.0543,10.3083
20,10.6901,27.7734
44,18.054,-90.7832
40,14.8251,12.0794
24,8.15182,69.2992
10,4.8128,2.15843
32,13.5258,-63.5426
2,0.445794,-2.16339
52,22.8614,6.97456
26,10.2424,84.8316
28,7.69269,57.1264
18,9.90189,-8.25951
18,7.00182,-56.8222
66,28.4628,-195.795
52,22.3729,-42.4345
60,22.5736,-37.5998
30,14.8871,-65.8931
30,14.1153,-81.4462
8,2.94671,-45.881
26,8.59655,-22.1058
28,11.1433,-11.424
14,5.24192,3.36768
16,6.35786,-26.0797
4,0.93496,-23.161
24,12.3895,87.9168
66,26.4924,-3.96514
36,14.084,114.13
18,7.56011,68.7203
32,10.7786,22.0728
12,4.20747,-47.112
32,12.2325,97.5783
36,12.7963,-84.0922
36,16.0613,-8.61233
34,14.3012,-122.019
22,11.9143,-19.4158
18,6.93099,-56.7486
10,3.88426,-51.517
38,16.7736,41.6172
20,7.44915,-53.5608
6,2.21339,25.257
16,7.38979,69.2811
64,26.3947,-111.868
166,98.3961,245.523
34,16.2319,121.016
10,2.04541,20.558
8,4.21689,11.7497
34,11.109,-69.0718
18,7.45601,-5.65448
4,0.505241,17.1703
44,13.8187,63.2478
54,34.0363,23.3232
26,6.59043,-42.2731
40,21.4887,-82.0477
40,16.1498,0.542647
22,7.22894,-39.6902
28,8.8244,32.0592
34,12.5065,-6.71771
26,10.0635,-52.1268
22,10.6642,-53.9592
10,2.86559,30.7655
20,6.75524,16.0103
12,3.8734,-4.81419
16,4.51907,-54.4785
74,33.9422,70.1747
12,2.47916,35.9761
10,3.27617,-1.87983
50,24.8321,171.038
18,7.25515,-55.3362
58,27.1293,-183.123
12,3.41362,-26.6843
36,14.3206,-45.1775
22,11.3323,15.5556
42,17.7494,-46.7861
20,7.66229,12.1585
24,8.94377,74.4262
8,2.39697,40.5808
54,24.4921,105.211
10,4.27306,41.2727
32,10.8897,8.65534
22,8.76246,-74.6803
12,4.1114,27.0981
10,3.27707,23.0376
40,14.8605,-21.108
34,15.571,-29.0754
6,2.29724,1.0744
28,8.83535,66.1646
16,5.68525,14.422
4,1.42219,-17.2919
12,5.10305,-56.3749
22,6.62621,-61.9779
22,7.3297,-4.85025
40,18.0801,90.3818
8,2.3487,-15.7026
46,16.0511,19.1612
28,8.51872,23.3558
22,6.1313,-56.9009
32,12.7763,-65.7438
14,5.35012,-53.2568
36,13.3434,63.9504
30,10.5815,1.56061
30,9.7741,-127.321
4,1.45828,-15.1866
36,14.8281,96.8678
24,11.9895,41.2046
12,5.16168,28.2433
30,9.31754,-71.4639
58,25.845,-140.1
22,9.29869,-12.2483
28,11.2717,-47.0151
24,9.92614,-18.0282
24,9.38394,-20.3605
12,4.57739,-34.9802
24,8.33225,-32.3993
38,11.9757,-76.6691
20,9.69612,-67.0385
6,2.23035,-1.52747
38,14.1497,-3.10955
14,4.74187,19.5947
22,10.0275,26.2137
52,16.805,-102.685
26,9.59793,62.7412
20,8.61518,-16.9144
16,8.47276,55.459
36,13.5053,85.1961
30,12.5444,-13.2638
32,13.9057,60.823
30,12.0812,-102.197
38,13.0147,-112.203
14,6.24961,68.8242
14,5.81987,-34.495
2,0.415898,0.441018
14,4.22905,46.2363
56,26.2506,43.0137
14,6.2933,49.5639
2,0.882637,0.528983
38,13.0418,-28.4926
8,2.65598,-10.3075
40,25.2233,83.2788
14,4.75949,18.5783
58,25.8281,-109.445
26,9.04188,-69.0223
78,33.8222,146.248
10,4.54598,13.0096
14,4.44122,-20.7782
32,13.9135,-88.6279
24,8.34073,-2.79436
34,12.5246,77.3403
32,10.8626,-83.8048
14,5.03809,6.72313
32,12.6104,106.546
12,2.55063,-64.4642
44,15.1615,-73.3411
26,11.4212,-90.5552
34,12.5859,-1.79763
8,3.02138,35.3885
16,5.14694,2.25872
22,7.1791,5.36134
20,10.041,-90.8646
22,6.4355,-35.3843
42,20.8692,71.5079
12,4.54949,-45.1377
100,51.6455,44.9977
22,9.56305,72.4738
46,27.3493,89.1208
30,9.9262,-47.5191
22,7.75935,-81.3511
48,23.6296,-120.171
4,1.27392,-19.941
6,1.19387,4.20326
30,10.3368,-67.3764
30,13.091,97.9859
36,12.1492,45.4129
20,7.79626,-65.1163
34,11.836,-89.7247
12,5.43873,-50.7265
18,6.73195,-10.5468
8,2.54315,-12.0374
32,11.2716,-63.3204
36,14.76,22.0043
18,6.71152,-73.8684
28,10.2656,-21.1418
38,14.3403,-53.3278
30,11.544,-4.96535
44,14.3531,-126.35
20,8.10631,23.6297
22,8.24365,-48.4409
12,2.32652,2.31725
32,13.6376,-55.0064
14,4.68237,52.6689
16,6.36985,66.9237
8,3.3682,41.5304
38,12.6004,80.1577
20,8.42294,7.2801
54,22.7185,105.392
14,5.45008,49.5196
24,7.90043,11.1152
18,9.3188,50.8813
28,10.9967,92.2883
38,21.9404,-46.6454
76,33.5099,-88.5627
16,4.75033,47.9893
26,12.5234,23.0568
26,10.2762,17.1923
28,9.69232,-36.6045
18,5.09615,18.9615
12,3.5567,12.4117
20,7.96593,-59.6188
34,12.8839,-68.2715
12,3.92655,67.8634
28,10.1323,-68.8821
26,8.28862,55.5794
6,2.14005,-28.1271
54,15.7931,-66.4401
48,22.1254,-110.285
64,22.1436,90.7686
16,6.94159,-42.1872
28,7.51955,7.64213
18,6.10439,78.1119
34,14.5675,-81.9337
40,11.8343,-79.5014
30,13.0031,63.4524
12,5.36305,-58.3386
8,3.60295,30.7459
16,4.87802,-40.5784
18,6.69256,-57.2764
60,17.7076,-1.63856
128,62.9782,51.232
24,10.7739,-43.6105
34,12.5644,34.5403
22,8.46414,-36.8248
24,10.5991,69.3072
38,15.2599,112.121
54,18.1109,-52.5333
30,11.6024,-23.4985
18,8.90028,-77.345
30,10.6943,-14.4552
14,5.16642,21.729
34,12.8049,83.5465
6,1.36049,3.92105
12,6.62763,57.0538
48,18.4904,100.85
16,8.59663,33.1176
30,10.7363,45.2916
24,10.1862,-46.9673
4,1.38869,-13.0165
52,24.5387,-4.47816
34,10.0955,26.2025
30,10.1589,-114.734
20,7.56508,-22.3223
18,6.85319,-10.7583
26,10.076,-68.7175
24,12.7571,14.8171
16,4.75862,65.4721
28,7.72813,62.784
48,22.6382,23.4623
36,15.1974,-52.2194
36,15.7007,7.5047
20,7.7352,78.0946
16,4.31736,-25.0221
30,11.3715,-62.8986
18,5.02797,44.4192
38,13.7876,29.0982
38,14.3638,-17.5275
2,0.314931,3.11928
24,8.75856,-37.699
38,17.4956,117.34
26,9.92119,47.4337
32,11.0486,-6.03892
22,9.30885,-2.96686
20,8.55098,-43.0144
30,8.45478,30.435
24,8.4713,52.8496
16,3.85257,-4.01956
8,2.48001,-38.5001
44,19.2749,-109.167
14,3.21404,20.3272
32,16.6241,-60.0937
4,0.945252,-18.1986
16,4.84525,15.5051
4,0.86852,20.5355
36,15.4755,-112.779
10,3.51963,24.598
36,16.9241,-96.6098
32,11.7821,-0.752796
20,8.04092,42.1501
28,14.6868,82.5308
18,7.77235,6.21691
30,11.5232,-61.6177
24,8.42974,70.7716
22,8.93595,48.529
12,2.98823,-39.3582
14,8.05947,-36.5757
40,12.8239,43.794
20,6.41522,-61.6367
24,8.30994,-52.7582
120,54.1168,-115.511
28,8.95411,74.3267
14,3.35092,28.3792
64,32.4896,42.4289
32,10.586,-42.6043
4,1.48437,-10.9667
22,8.55088,-97.2267
4,0.741631,-15.022
4,0.56099,-18.9323
22,8.06886,-74.9389
26,8.17826,3.98555
2,0.714455,0.957661
26,7.36043,-5.65998
6,1.92658,33.6544
36,13.3646,-65.123
6,1.4095,-32.0423
4,1.57332,13.4044
66,31.0879,-105.351
6,1.66675,-22.7647
6,1.75008,4.0063
18,6.13546,-71.9054
62,25.9265,102.127
26,11.6478,-37.1912
28,9.59253,14.0242
52,28.9089,-39.0177
24,11.6544,-1.38792
12,3.86528,57.5007
24,7.81344,-60.7539
24,9.07279,-34.8506
24,6.63118,111.189
18,5.32123,-39.9589
16,7.35723,-24.531
36,14.0597,-44.9773
14,5.94912,47.738
18,7.16189,62.3372
24,9.97534,-38.369
42,15.0357,-15.4528
24,7.52605,69.6111
20,9.59053,69.4458
34,14.9709,-100.946
24,13.023,-2.74002
32,11.0995,78.8515
52,23.2712,61.8261
32,11.4168,-32.7988
30,8.41895,-21.7541
20,6.51526,38.9507
6,3.71042,-26.1233
24,10.6491,87.5218
36,11.5201,56.3429
18,4.91874,53.1249
28,11.1854,33.8399
2,0.49927,-0.314382
22,10.0895,-39.9201
12,5.77377,-55.8152
30,9.05495,74.608
20,8.97442,-4.49001
22,6.98348,43.4149
12,4.87531,55.9451
12,4.58432,58.8913
62,28.2385,-65.4214
10,3.6698,47.3262
24,10.9717,25.0866
26,11.4664,-16.147
50,22.524,-88.814
14,7.40916,-40.8264
38,14.5277,51.901
6,2.34191,-22.918
58,25.7653,77.158
2,0.902073,-0.0491097
28,10.9626,-43.9888
34,13.1428,-78.1696
10,3.0461,-48.0384
28,11.852,38.402
32,12.4819,-6.56068
46,21.5106,-104.546
20,6.39598,69.8147
42,13.9304,-66.5281
20,9.31604,-70.5574
26,10.6557,63.1046
12,4.20653,-16.1157
34,13.0817,-29.5093
24,10.8859,61.9471
16,4.91777,7.53012
24,8.75896,9.75599
22,8.70597,0.649651
4,0.849313,17.841
42,16.6824,47.2883
44,12.8437,-58.4561
20,7.34456,53.1918
32,15.9653,44.1337
12,3.24331,38.0836
52,21.1112,-102.216
84,36.4553,42.516
16,6.32396,-39.8096
16,6.36406,-20.5887
28,14.257,41.5809
22,8.45072,38.9507
60,23.5034,37.2236
22,9.18102,-72.5893
26,7.80648,-18.7493
32,12.0813,-70.7265
48,21.3226,-88.1286
26,10.2548,-17.9477
26,7.46906,41.8445
16,6.16491,-65.1768
12,4.514,-10.9488
24,8.08739,76.5745
24,9.50288,84.821
26,10.6033,-78.0459
20,7.7019,34.7119
66,26.6238,161.294
22,8.93256,73.7477
38,13.8446,95.5257
78,33.9165,14.364
20,6.90872,-18.5373
22,9.68681,-16.4002
20,10.7665,54.7005
2,0.623982,-0.654249
10,2.85037,53.3298
114,60.3637,4.84527
24,10.7987,57.1052
30,11.389,-39.8779
12,4.06011,-41.4699
2,0.757565,-3.2128
36,11.9351,-23.881
40,16.0929,-22.1418
6,1.95192,34.096
36,16.7225,-41.8096
34,14.0457,-115.094
28,15.53,-9.94918
2,0.696062,1.41383
56,18.9527,-1.33134
32,11.5985,55.2534
22,8.4565,72.9394
62,23.6137,-93.9776
10,3.5556,-21.4054
2,0.489123,1.79091
12,5.60767,-13.7134
32,10.6311,-123.584
66,37.8673,-70.7993
16,6.05651,19.1812
10,4.17563,-53.8953
68,31.2089,-109.217
68,32.4807,25.7984
28,10.3191,23.9433
4,0.982084,15.6082
12,5.25153,35.3221
38,15.0777,-31.6497
88,39.8971,-71.2433
50,23.9826,37.0201
6,3.22019,-24.211
16,7.16255,-56.6951
24,11.6087,84.395
6,1.624,-28.6359
40,12.5475,-103.343
24,13.0703,5.4837
38,13.483,59.3709
18,7.038,-46.3868
6,2.60339,27.6765
6,1.69904,-25.8564
8,1.65412,-13.697
36,12.9922,50.7214
16,4.65024,-0.588028
32,14.2547,65.9473
18,6.37618,-47.3455
32,10.544,10.3238
42,15.5478,22.1226
26,8.27705,-79.2667
24,9.72419,46.8841
22,7.36741,53.1544
40,24.7959,79.8585
20,6.63182,45.785
34,12.0031,2.39209
16,7.28022,53.981
24,8.24493,-52.8395
36,14.5389,-62.0637
22,8.10474,-95.9119
22,7.89442,-47.3891
2,1.15525,0.847527
6,1.57482,-24.3857
16,7.75057,-44.5682
16,5.31593,47.6332
26,8.18297,-43.4801
14,4.66344,-36.5562
4,0.913393,-16.2104
12,5.224,32.7664
38,17.1693,12.0447
40,16.9079,-49.809
24,8.49987,-41.3103
6,1.66347,4.57681
32,13.4577,17.8888
34,12.3852,61.8823
12,4.61338,38.0541
20,7.53485,39.493
34,13.7603,59.4895
20,5.75523,-68.6488
56,24.2296,22.8274
8,2.10921,5.87137
28,9.37036,5.99076
30,12.5609,-106.876
16,5.54501,-42.4896
12,2.70251,67.6122
22,10.8905,64.0265
22,6.34901,-49.4909
36,12.517,-0.786403
28,12.8484,101.735
30,11.2763,72.9626
18,6.75983,51.078
36,12.8776,80.7742
30,14.6471,-53.737
40,16.2676,-34.3089
12,5.43308,-16.8983
6,1.98002,13.7705
22,8.51528,-45.674
22,7.81246,48.6651
32,11.4357,56.3289
18,6.8963,-43.3569
32,10.4328,-52.6257
4,1.64976,17.3305
12,4.50609,35.6949
22,6.21363,69.3251
2,1.49219,-2.86253
62,31.2378,83.375
26,14.7406,-39.8908
26,9.29941,50.8549
6,1.59038,-30.973
30,13.3373,9.32352
10,2.79893,-57.8633
20,9.0732,9.80715
18,9.26591,-74.8836
20,9.64069,-51.7839
24,6.77189,51.4325
20,6.90501,4.95435
34,10.7779,-32.9868
10,4.53206,33.7132
22,8.25845,35.9245
26,8.22523,-90.7368
56,23.6042,-49.2766
24,7.40923,57.2906
14,5.16852,82.3985
40,16.0377,138.803
32,12.0116,-52.1739
74,50.9053,101.004
34,13.1901,11.8795
44,16.3015,-28.1034
16,6.16041,14.4322
14,4.85736,70.6309
40,12.7762,-68.2305
22,8.43271,-69.135
52,21.9527,-129.065
40,16.0845,-69.348
16,7.65114,-36.5733
14,4.44069,-5.77704
14,4.84366,71.11
34,13.038,16.0732
28,12.5887,-73.4844
28,11.5049,56.8132
24,7.70257,-91.4808
8,2.4482,-8.69403
28,13.3232,-93.892
2,1.41038,-1.80683
88,42.1531,-122.899
24,9.69316,-48.2567
18,9.29482,24.5821
2,0.438815,-4.28466
26,12.9894,-51.1882
34,10.202,-38.2247
20,8.53018,-15.802
32,12.4141,46.1908
46,23.783,-2.11018
28,9.996,23.6296
10,4.38125,19.3044
50,20.741,-84.7906
8,2.22883,38.1958
12,4.69692,-53.6132
20,8.02911,-70.4112
8,3.33153,13.1065
26,11.3065,24.7966
18,6.34946,-42.5162
100,47.238,169.268
92,51.4955,19.3729
34,16.1465,-58.6789
8,3.94273,16.1213
14,5.81935,-42.6272
20,6.71131,-47.8393
22,6.85416,-17.2028
20,6.74535,86.5428
28,11.41,64.08
26,10.4581,-59.7195
8,3.01807,-16.3176
32,11.9221,-53.0291
18,5.05318,85.9586
34,12.7898,51.1447
24,10.3154,68.0804
28,13.5032,-26.1875
24,9.47937,27.835
18,6.17765,-45.3218
46,16.8009,63.705
32,12.8602,-103.415
32,11.342,-72.8339
4,0.8356,13.5951
24,10.3693,-4.52059
24,7.37785,-2.68668
52,22.6081,19.0761
34,14.6391,-44.8651
14,6.23099,19.6004
6,0.7932,2.42861
30,11.691,-56.7298
8,2.87226,15.8168
22,8.03653,82.7824
26,7.25821,85.8043
48,19.6661,-12.9192
40,17.2802,-83.1498
44,20.2837,-148.101
8,3.87553,34.427
40,12.3709,85.8129
26,9.24853,113.15
18,6.13187,31.3507
26,10.5793,48.3683
14,4.60484,-35.9517
32,12.4885,66.5662
22,7.29159,51.6324
16,6.45885,47.7011
30,11.5386,98.9831
46,26.4514,-19.5061
14,4.81766,32.984
38,17.915,-102.351
26,10.6378,-73.6204
14,5.88862,-75.8119
10,2.69413,57.9452
16,6.7141,-9.57932
30,8.00054,110.494
56,27.3733,-58.1088
60,26.2641,47.6452
34,14.2859,53.6174
30,10.7201,-68.235
28,12.7632,43.0149
26,8.45233,101.478
