mult,pT,eta
34,9.76486,-27.6356
16,6.05869,11.85
34,10.7968,10.2806
4,0.775084,-10.7616
26,10.1113,-3.72851
10,4.55761,-9.94566
16,5.00469,17.7244
8,2.40997,-28.4531
14,6.81663,-30.0727
10,3.91226,30.0604
12,5.2227,15.203
16,6.50923,13.1147
4,0.791962,14.9541
6,1.85002,15.7493
20,4.27092,-70.1146
30,8.36779,-69.4451
6,2.82879,7.44228
8,2.85148,-17.4199
6,1.59989,20.5827
6,2.14311,-17.9449
12,4.92296,-8.81938
4,0.597218,2.99466
4,0.9292,7.24318
18,8.68452,7.89976
8,2.3987,16.416
4,0.889598,14.8997
16,5.28038,-61.2506
14,5.5718,45.9701
6,1.95085,-13.2755
4,1.2432,-5.73908
8,2.46617,25.3043
26,10.5724,44.4067
8,2.23045,-7.3197
48,20.3165,26.5784
24,8.32729,-75.3835
6,1.72789,-11.3088
4,1.38348,3.51711
18,6.17581,-18.0803
16,6.56707,-44.2992
10,2.73811,-41.4709
16,5.30609,50.1263
18,7.88222,-35.6448
6,3.13157,12.5706
4,1.62951,-7.61689
28,7.93951,-12.9159
30,10.0733,28.6326
22,10.4504,61.0068
24,8.4107,-85.0384
4,0.689375,7.35866
6,2.41778,-7.0005
26,13.9004,-2.33706
10,3.12032,35.3801
4,1.64902,-7.58402
2,0.640548,-1.19315
6,2.47043,14.1576
8,2.14514,-25.3688
12,3.89321,-15.8334
4,1.48892,4.62495
10,3.60839,-52.1229
6,1.42356,-9.56054
8,1.87371,-15.0228
2,0.269938,-0.690562
10,3.87645,5.78678
2,0.703311,2.28731
4,0.997786,2.40886
6,1.57683,-6.97063
8,2.18326,11.148
28,7.91981,-6.74576
26,8.64387,2.57237
6,2.58976,-10.2332
6,2.84336,-7.81802
22,8.29127,-10.3175
8,1.72108,-18.3811
12,4.14249,-36.3006
26,12.4541,-23.9721
12,3.04585,-53.233
4,2.49639,-10.4424
34,10.2838,17.1931
8,3.61339,0.353435
16,4.0465,-55.3079
6,1.23206,11.6986
6,2.18756,16.5349
4,1.06341,7.36425
12,3.35954,-38.4051
18,8.11184,21.5613
22,6.62499,27.7959
14,4.13125,-30.5977
22,6.5964,37.7737
40,20.8337,74.704
4,2.02663,1.78287
4,1.20947,-13.7171
22,6.45835,-41.9978
40,12.5166,-93.046
6,1.1651,-13.9332
12,5.06012,50.1825
2,0.700145,0.40805
8,1.90414,-14.9022
8,4.34461,-3.99019
2,0.973523,-0.182033
16,5.84906,-67.8917
32,13.0018,-44.8939
4,1.3022,11.9979
34,9.97627,-19.827
4,1.21798,4.3959
22,8.60082,45.1492
4,1.27046,-6.15941
8,3.333,28.4264
18,6.27941,-21.9219
6,1.39312,21.462
26,10.0083,102.201
4,1.07306,1.25929
16,5.44478,44.5274
16,5.30789,-22.5377
8,2.41311,29.9477
18,6.64997,-30.7776
4,0.744702,9.09259
6,2.01714,19.9275
2,0.513087,-1.11846
22,6.92815,-71.6486
4,1.24677,-6.68816
26,11.042,-3.82698
22,10.4637,-66.9573
8,3.03732,-24.3214
4,2.36158,-0.92542
2,0.633474,-0.942942
6,2.02395,-9.19029
8,2.54272,-28.0072
8,1.76416,-15.6795
4,0.962292,-7.35156
4,1.12623,7.24368
16,6.59299,22.8423
10,3.64801,-10.2768
4,1.52529,9.52003
4,2.15885,-10.4076
8,1.67908,-24.4648
32,11.1723,32.8074
6,1.66903,10.8357
6,1.3475,-9.13463
4,1.78499,9.04925
8,1.90925,-13.8277
6,0.780973,-4.67745
38,14.7612,35.1807
4,2.04453,8.81563
22,6.95931,-65.3014
12,3.94403,-37.9201
4,2.05354,-12.4244
4,2.29115,7.16324
20,7.53537,-32.8973
14,5.84553,-3.80114
12,3.44472,-29.4946
4,0.869676,-2.1776
18,5.68266,30.9782
18,7.06775,-13.9013
22,7.42869,-71.4599
2,0.681995,-0.752923
12,4.10787,-17.1351
6,3.52747,6.5679
4,1.90598,-9.25454
16,5.78971,-48.6542
6,1.78038,26.9019
20,7.33489,-6.06758
12,2.83456,32.8577
6,1.67989,-20.4053
14,5.08797,57.8344
8,2.36541,11.4284
4,1.00247,6.38214
6,1.91408,-6.34832
6,1.98685,-17.2982
6,1.7035,24.0029
2,0.92985,-0.773736
30,11.0815,-11.6356
22,7.96059,11.3332
4,1.20437,9.30473
12,3.70854,-29.1833
14,4.73166,46.2307
12,2.94129,-4.56936
16,6.15616,21.3019
4,1.27927,-0.494893
8,3.09809,16.3389
18,5.35712,48.8637
8,1.46745,42.4667
4,0.903463,7.29387
36,14.4901,39.4784
10,2.11074,36.4528
18,5.28301,24.2381
10,3.00353,22.2081
10,4.08222,45.9887
16,6.95167,-33.0835
14,4.20248,22.7867
12,5.29076,26.3505
20,6.80005,40.7149
24,8.25991,-13.2332
14,4.0064,8.98962
6,2.46249,-26.5399
6,2.08215,16.3397
28,9.78692,-5.68578
20,6.92335,-5.43389
2,0.312609,-0.328571
42,15.4753,31.1544
28,11.4353,-63.9052
26,13.4466,18.3577
8,2.44866,25.6143
4,1.75488,-1.23061
6,2.08378,0.0963323
4,0.949743,4.90328
32,13.3704,-25.2043
16,4.57988,-20.7265
10,3.2702,28.8018
6,2.25703,22.3201
4,0.96586,10.8868
4,1.64429,-1.99157
12,3.45502,25.8585
4,0.857118,-10.2563
26,8.00947,61.8982
4,0.900554,-2.00055
8,2.07371,17.936
18,6.8862,-31.9044
10,3.70619,19.782
26,8.63379,-32.5087
4,2.22287,-8.5797
10,4.64464,-15.7903
18,9.27907,-49.7245
24,9.66782,-51.3849
4,1.15688,-10.2606
12,3.89837,-7.22553
32,9.13412,19.2436
6,2.22715,15.4623
4,1.50733,-11.3274
12,2.67439,-15.4132
12,3.46994,42.6422
28,10.0048,19.0265
6,3.13389,-13.6634
6,2.48428,-16.9477
10,3.76348,19.2278
4,0.850433,-6.40158
10,3.55549,13.5565
24,9.98587,28.7519
6,2.8783,-14.5027
20,9.49263,24.1435
22,6.93205,51.7906
12,4.46772,6.83274
18,6.54441,-53.8897
4,1.16368,-6.33313
36,13.8151,12.3895
24,9.1499,15.6261
36,12.1292,20.7567
4,2.23674,7.47689
20,7.14359,44.9542
4,1.36486,-7.75758
14,4.80486,-52.3137
6,2.33876,-7.39272
24,10.0686,-6.75261
34,17.3849,-34.1257
8,1.63928,33.8422
40,13.4308,-73.5884
4,1.07941,6.09932
10,2.76345,31.9721
14,4.03841,53.0781
6,1.65787,5.65324
4,1.8496,-9.06969
10,3.57043,-23.3014
12,4.42355,-47.3429
8,2.94928,34.4932
20,6.53516,37.7261
4,1.44053,5.90569
12,5.64796,-30.4687
10,3.45336,3.88269
42,14.5029,105.138
14,7.56239,-48.949
22,9.1582,-29.1974
4,2.46336,4.33043
8,2.69156,11.4539
4,2.49647,7.3969
10,4.04491,44.3133
8,3.12159,3.53177
22,7.1394,25.2821
14,5.04254,35.9525
18,6.2517,-9.08924
28,11.274,-47.768
12,5.04931,-25.3905
38,13.2678,-10.1889
8,3.20629,27.8346
38,15.698,-19.6446
40,16.7256,39.1561
4,1.57739,-4.04721
14,5.23995,-53.8179
4,0.68369,9.99222
8,3.08426,-10.1403
18,5.58543,-47.2806
28,10.7849,2.48996
16,5.91114,20.2348
8,3.01865,23.7415
26,11.2647,-9.09109
4,0.952129,15.0991
32,11.6142,-98.795
16,4.98915,-66.6282
4,1.98444,3.10956
12,4.60452,-33.9921
10,2.05838,40.9596
52,18.8906,-11.9259
16,6.4069,-57.4521
42,15.1029,-1.28325
8,2.10042,-22.0414
8,2.41784,-4.9751
26,9.22595,-22.0839
10,2.99604,-14.2736
4,2.15955,11.8894
22,9.08703,-14.6252
4,1.58173,3.37727
4,1.53443,3.81998
6,1.51667,10.405
4,1.17595,-0.302991
4,1.04721,-9.25635
4,1.61105,5.36328
20,10.2507,-7.56564
2,0.516974,1.43855
34,13.2889,35.3974
24,8.85837,-11.7462
24,7.89241,24.8926
28,10.6469,-30.6353
18,7.63894,51.5668
10,2.33771,-32.7607
32,12.2031,33.3973
20,8.98529,-23.9489
18,5.94264,22.6745
6,2.2752,-1.71598
32,10.5882,7.82825
12,3.6818,-40.7167
24,8.12621,-41.5944
6,2.04838,14.4837
6,1.94643,-0.189563
2,0.597052,-1.14442
14,5.56082,25.066
8,2.52112,-29.0929
4,1.67241,-12.6355
4,1.25338,12.5945
32,11.14,7.87919
6,2.11501,1.86456
8,1.60393,-28.8848
2,0.335449,-1.32555
6,2.10328,5.95184
2,0.470453,1.54965
36,10.5004,-25.0686
4,1.18791,4.02632
16,5.35237,31.1291
8,2.91469,21.8152
20,7.49605,9.85698
14,3.50871,3.36279
16,5.42393,62.1053
14,4.82356,-40.4718
14,5.51469,4.03871
28,7.95549,57.3605
8,2.17869,22.2759
10,2.68867,-10.9138
4,2.10547,-0.691498
6,1.86605,-5.67434
14,5.85432,32.66
4,1.713,-7.9861
22,6.98347,45.3707
12,4.00712,-7.64664
10,3.2125,-31.5548
6,2.28847,13.9207
8,3.1009,32.4825
4,1.43768,-3.36033
4,1.14011,0.204949
4,1.11889,2.53636
12,3.97216,-25.7955
30,10.3669,-0.592621
8,3.17487,12.7145
20,7.30951,36.75
10,3.47214,-25.8719
12,3.76809,-1.9598
28,9.03911,26.3363
8,2.88337,-35.6777
18,7.34805,74.1213
4,1.41176,-2.81623
24,7.21545,-7.60566
4,0.944521,16.3993
24,7.84208,-8.51119
4,1.52943,2.25539
2,0.757168,-0.955856
22,6.8323,32.734
6,1.92173,14.2523
22,9.34077,-8.43661
8,1.72283,-21.9532
8,2.70218,-25.4006
12,3.79618,-48.6279
6,1.15775,-6.90053
12,7.55751,27.0204
18,6.04203,-49.4464
4,1.56242,-10.2593
18,4.99295,-9.85748
2,0.31296,0.613232
26,8.18529,3.38009
26,8.7356,-12.5645
6,2.22436,-19.8197
10,3.12398,13.7106
8,2.9249,-4.51084
8,2.5766,-11.8334
12,3.06722,35.6823
22,8.21222,-2.19765
12,5.63567,-20.4109
6,1.31527,26.0161
22,9.08533,5.53465
16,6.42984,17.1229
10,3.43002,8.58148
40,13.8212,28.3844
4,1.16882,-4.59351
4,1.21914,4.97667
4,1.39711,2.36889
4,1.36408,-3.55025
14,5.0463,36.0191
6,2.77204,21.5641
18,4.83304,-39.3653
10,3.53027,30.3021
8,3.18506,-31.9956
26,9.44961,19.338
4,2.07773,14.205
6,1.50531,-12.7358
16,7.2939,-57.3777
8,1.80776,8.13104
10,3.49642,-5.72455
2,1.35468,-0.482586
8,1.98923,16.2744
4,1.88119,12.9313
22,8.10271,31.2715
14,5.3288,-11.5137
6,1.82551,10.5186
6,2.14483,14.5309
10,5.46167,-21.4292
22,7.88599,15.3837
4,1.41966,-10.5455
4,1.41765,2.41102
8,2.23623,-33.694
10,2.42479,-35.3471
4,1.12037,8.40639
10,2.66296,-26.8825
20,6.6962,17.231
12,3.65866,50.2352
4,0.835573,-14.4106
10,2.9909,15.0398
28,9.23601,-28.4905
10,3.63239,12.911
24,8.66375,-19.8801
20,5.88348,49.0479
4,1.64831,-8.9944
22,8.02305,66.1586
18,5.48643,16.7094
14,5.65718,25.8187
18,6.06139,-24.9708
14,6.25702,51.4752
8,1.81684,28.9427
36,15.9196,5.40965
46,19.4499,-34.7023
18,6.56122,-0.685263
12,6.77988,7.63541
14,3.78244,37.2456
32,10.0205,-72.2287
14,5.21193,33.3629
6,1.83895,20.8768
4,2.09731,-5.80415
6,2.46865,-10.8172
56,30.8986,-57.0966
8,3.32655,21.1016
4,1.30888,11.8651
16,9.5196,20.7259
4,1.31021,-2.51276
28,9.17095,16.9147
16,6.71265,49.985
16,6.57991,55.645
22,8.7841,-6.87618
28,10.1055,99.3838
18,5.65775,58.9994
20,6.71257,-1.16578
12,5.42785,-2.0788
8,3.82985,7.09468
4,1.40675,6.65436
12,3.53555,-32.7377
6,1.31338,26.5427
30,11.7382,-69.688
16,6.29361,18.8505
4,1.42431,5.23976
28,10.7303,2.06611
22,7.13642,-24.5122
14,4.75528,-36.1274
28,11.8359,-59.6525
4,1.75566,1.57119
22,7.56813,-23.4004
14,6.34794,-32.9236
6,2.29236,-0.321324
14,5.37928,-37.9652
14,4.0175,28.5341
12,4.30205,31.6046
6,1.64496,-15.5099
4,1.0134,-10.4036
8,2.43695,30.3032
6,1.2701,11.8916
24,6.93519,26.1823
4,1.21715,7.33396
6,2.36444,6.05645
4,2.04736,11.0566
10,3.9362,-7.39917
4,0.900349,-13.1945
10,2.48447,-10.4857
4,1.6068,11.277
14,4.5465,37.3623
4,1.3325,-11.4708
38,12.6972,27.2033
6,2.0394,21.3714
10,3.66136,-13.9778
6,2.3538,-18.6878
2,0.177333,1.25737
4,0.829503,12.9774
10,3.44388,-6.88803
24,8.80544,-48.6042
12,4.55568,-29.7235
18,5.4293,-24.7838
14,4.33716,-18.1211
12,3.04758,22.4784
6,2.13469,22.349
6,2.09178,5.29411
4,1.93372,-5.35625
46,18.3939,-13.1808
4,1.42608,-9.89654
26,9.84835,-42.239
20,6.73562,49.5784
10,3.91242,-0.65095
8,3.13109,-19.1404
16,7.08192,-35.5788
8,2.43715,-7.66424
16,6.83674,29.2933
10,4.36123,-9.9195
26,7.50346,-91.6975
8,4.05677,-28.4391
6,1.42322,-8.73779
8,2.9296,-16.9574
8,3.85189,-2.3201
4,0.879624,7.19094
2,0.892506,0.300953
8,3.57009,-31.0796
4,2.27333,-1.22265
16,7.24324,46.5775
8,2.87731,30.6959
32,14.4029,-36.2649
10,3.74472,1.425
4,1.79652,6.81795
10,2.882,18.6657
24,9.82446,7.71634
14,6.95387,-28.8708
4,1.50373,10.6362
16,5.06251,-35.356
6,2.24443,13.1041
20,8.42295,15.088
6,1.50817,13.2292
4,1.44071,0.797108
28,8.78766,30.1177
10,3.57362,8.34242
6,2.07732,-11.5252
50,17.3869,-32.9472
6,2.02266,24.4806
6,2.03782,10.3669
4,1.8498,-11.7702
28,11.8208,-3.61024
12,3.93603,43.3688
6,2.44905,-24.4575
40,15.1107,-13.3586
4,1.15858,1.97368
4,1.29961,9.24382
4,1.08161,-10.6888
30,11.0895,105.881
24,8.92652,-36.467
8,3.49258,9.54927
6,3.04457,8.54149
12,4.01101,24.6211
4,1.38769,0.319066
20,8.26488,30.483
18,5.38063,-2.75063
4,1.12612,5.23535
38,13.3075,36.0662
8,3.16472,-11.5371
6,2.04484,-23.0507
4,1.42098,12.8816
6,3.327,-9.72779
14,5.29764,-11.2883
4,1.36818,8.54549
26,9.2948,-40.3893
26,9.8359,48.8143
4,1.44109,-2.55269
4,0.647537,13.2982
6,0.942389,-1.53734
10,3.60878,21.838
8,2.66405,5.21507
4,1.37996,-0.209049
4,1.95363,-1.36638
12,3.21145,-5.00415
6,2.66077,-15.9503
4,2.47748,-9.04207
8,2.93412,-28.9396
34,12.2405,26.9699
12,5.17983,9.9896
6,2.97414,16.2398
18,5.87098,13.4053
8,1.47335,-4.3644
6,1.77096,-2.65355
4,1.04507,-1.69245
18,7.17571,-55.0442
4,1.22141,7.05537
10,4.32969,18.6576
10,3.9424,-16.041
8,2.87812,-22.4369
8,2.14914,-3.85698
4,1.43922,-10.419
24,9.27111,38.658
8,2.21961,35.0084
10,3.58551,-34.4947
10,3.55164,-17.6728
4,1.61453,8.57448
2,0.839962,0.475643
36,13.6008,-50.354
34,13.8833,-58.0612
4,2.34123,9.04072
36,12.0713,-1.08505
14,3.02423,-0.385704
8,2.8406,7.20425
8,3.83808,-24.5418
22,7.85442,45.6367
6,2.05205,11.3621
6,1.88271,6.96374
18,5.5472,25.5804
44,16.1759,-64.1478
6,2.01515,-17.8958
18,6.57825,-15.5283
6,1.71115,11.6692
28,9.12733,41.6961
36,12.0312,69.6341
14,4.82563,4.85025
4,0.895973,7.46293
10,3.22388,-31.2548
10,5.0805,12.4443
30,11.9054,-34.1842
16,5.63394,-7.43569
4,1.05458,4.82802
2,0.801472,-0.296224
22,10.987,-40.7894
6,1.78338,12.3262
10,5.03935,11.5557
4,1.30752,6.98753
16,6.83618,38.2883
4,0.686789,10.4053
4,2.32147,9.84361
8,2.68123,-2.62487
20,5.46901,66.4315
14,3.17584,-23.0422
16,4.8764,-28.1606
6,1.36939,24.7614
20,7.78817,62.8462
16,5.06857,9.59591
58,21.3338,36.3159
10,3.26117,30.4998
4,0.883742,-1.77361
8,3.97847,28.4773
12,3.9503,-18.5919
24,8.72068,-21.9511
10,3.40762,24.1708
8,3.96642,-27.7282
4,1.91001,4.35355
6,1.68857,21.1284
10,2.45983,17.9626
4,0.698204,-1.85933
4,2.24699,5.78461
22,7.62547,-7.0916
10,3.48624,-41.9452
22,9.37088,-18.9687
4,1.75238,2.7014
18,6.93506,3.08595
14,4.86816,36.203
10,3.43695,11.4772
20,6.83498,-19.6409
12,5.2218,32.7993
4,1.57224,-7.4718
16,6.2621,-32.8718
8,2.654,38.669
26,9.23876,-61.4838
4,1.16732,-3.1018
4,1.06719,9.21758
4,1.93338,7.27383
34,11.8459,24.3405
6,2.46113,-21.2269
4,1.13121,-4.04731
8,2.09787,-7.43069
30,10.0011,-8.10088
20,7.74813,80.0712
8,2.91377,-8.35982
2,0.415965,-2.19763
8,2.69745,19.8036
10,5.07684,-4.32214
10,3.19888,21.0028
4,2.37352,-8.05576
6,3.16981,-5.43913
6,2.91016,-15.7103
4,0.628609,-3.49039
8,3.48007,-33.1216
26,8.19408,-56.9924
18,4.42375,-18.1896
16,4.75053,-31.9765
30,10.383,65.8231
4,1.51945,-12.7092
10,3.53031,26.1186
14,5.72245,-34.3077
8,2.30819,-13.2067
14,5.01964,27.5436
28,8.99975,1.41417
34,12.541,-3.91606
12,4.44232,41.2535
34,13.5144,1.05154
16,5.5913,3.42226
16,6.42404,-51.1817
34,10.5143,-21.8651
4,0.524198,16.796
10,2.28711,-20.4625
44,15.4201,-14.7315
26,9.73983,87.101
4,1.97964,-7.96356
10,4.90476,-10.2485
4,1.08366,-5.94262
34,16.6783,-8.51064
18,7.48867,36.2187
26,11.7109,-44.9527
44,17.7863,20.9947
16,4.6565,0.260977
10,2.39153,-22.2543
4,1.04799,-1.18324
18,5.5172,62.7468
18,6.12257,-60.5584
10,2.86637,-35.0184
8,2.4975,-11.3267
4,1.71599,8.74459
6,2.17733,-4.01164
6,1.42672,-18.5228
26,12.1329,-28.2865
14,5.80432,17.8343
26,14.3051,14.6707
8,2.12943,4.01232
28,8.60895,-3.43419
22,9.43211,-36.0491
2,0.911491,0.146623
2,0.665497,-0.221311
6,1.75799,7.52757
24,7.95233,26.8941
12,4.36444,-36.2953
4,1.2287,-5.43167
32,12.9115,-2.35686
38,12.9655,54.6177
4,1.57317,3.61563
10,5.12955,-1.3723
6,1.30388,-4.1072
12,3.70645,9.85446
12,2.38905,34.6754
12,2.98531,44.2508
10,3.41413,-46.6314
8,2.98253,13.0144
26,9.11562,-5.66687
4,2.06329,3.53216
6,1.99157,29.7413
6,1.75732,2.81467
14,5.17273,-4.334
36,13.5886,-13.5257
8,1.6814,0.929234
10,2.72207,39.6131
4,1.43193,-10.9596
4,1.01385,-11.5089
6,1.32482,31.3569
6,1.50654,22.6401
4,1.22937,-4.71837
42,15.5383,1.96704
20,7.55654,-42.3903
4,1.03705,-10.6511
8,1.6576,-3.24647
20,8.1564,-49.3526
20,7.01506,-56.3142
20,6.9537,-7.91102
4,1.72013,7.00239
28,9.05729,-9.36702
4,0.792236,8.2584
6,1.39608,13.7417
12,4.83438,-35.0644
50,25.5988,65.7832
4,0.612264,-0.839075
12,4.62192,-8.18852
8,3.64416,29.0337
14,4.45937,-18.2406
4,2.0544,11.3972
4,1.11855,-7.48471
4,0.756247,2.12065
40,13.9184,6.37383
4,0.560854,10.909
10,3.86851,-35.623
16,3.76823,30.9536
16,4.83351,10.8567
6,1.83758,-17.9107
6,2.13269,5.92189
30,10.4142,42.2832
8,3.27383,-29.1383
2,0.765317,0.305572
8,2.41256,-16.5224
6,2.77934,-10.6936
16,4.69412,46.8797
20,7.81183,-50.0453
30,11.7491,-23.8831
2,0.320223,1.12433
8,3.2278,1.04677
22,5.56868,-49.8732
8,2.5525,-23.8985
4,2.01968,-12.8686
62,22.9318,73.6547
8,3.15145,27.6635
40,14.2416,44.528
10,3.63828,-21.1584
4,1.79927,-7.60317
50,18.3106,-0.31883
6,2.16616,25.9748
16,5.04522,-33.2497
8,3.22698,24.5997
4,0.630644,-1.63143
14,5.26823,-36.957
32,12.6393,22.4651
8,2.32505,-16.5422
4,1.35563,-7.80067
4,0.991014,-6.13451
12,4.32128,36.4062
4,1.44492,-8.0993
14,3.39497,7.15839
10,3.59611,-44.6948
30,12.8561,49.303
6,2.07428,-0.463388
4,1.48287,-1.64544
4,1.91241,-8.0126
6,3.14116,1.01659
6,1.51675,-10.2316
34,11.5796,-35.649
22,8.11193,44.106
2,0.426398,-1.22186
14,4.03361,-47.0013
44,21.322,40.3628
4,0.946292,-7.65337
30,10.5392,-32.2331
16,6.15152,43.2542
24,7.48901,49.2616
10,3.02606,-6.10764
6,2.62734,-26.3933
60,25.4278,16.2167
24,7.15028,-46.7425
12,4.3186,-2.53566
4,1.6057,-1.84477
14,5.1311,33.5775
4,1.32257,-6.93394
20,6.62306,-16.9133
20,8.37837,-52.4004
6,2.2176,24.9945
4,2.09593,-11.2231
2,0.156608,0.638012
42,17.7447,-39.8773
6,1.88319,23.3287
26,8.83557,9.67092
12,4.20328,24.2329
6,1.80304,7.73105
14,5.07286,-7.31169
6,1.57186,14.5125
12,4.90171,-14.6369
12,3.63993,-9.3273
34,12.0369,-16.4886
2,0.526748,0.488333
10,4.61259,38.1338
30,16.5301,77.2648
8,3.40809,-11.13
24,8.29901,-67.2923
6,1.6813,-22.7805
16,8.34234,-35.5299
22,6.4927,-8.09119
42,15.4524,-36.0468
12,3.72585,-32.9448
16,5.31943,-15.163
26,8.80856,-10.2724
10,2.75522,-10.3935
4,1.94068,10.4599
26,11.1611,68.1317
6,2.34781,-21.5314
20,6.95883,41.1154
16,6.64655,-36.145
10,3.31737,24.9525
36,14.7813,13.3286
4,1.15523,-3.89802
30,12.5184,-4.20303
32,10.5311,15.5495
16,5.60613,-17.009
8,1.95568,31.7849
8,3.63561,11.9851
14,4.4378,-40.4008
10,3.30664,25.0316
4,0.728878,13.5081
4,1.25667,9.30172
6,2.69421,-2.21719
4,1.22775,9.32393
6,2.3355,27.5276
10,4.98184,34.5338
8,2.65906,19.2644
24,9.30522,0.870329
4,0.749458,13.0312
10,2.24126,38.458
28,13.5517,-17.507
6,2.72923,-7.92315
14,4.41657,-35.7902
10,5.16107,34.9215
14,4.34887,2.57703
34,11.8919,18.7718
6,1.61386,10.2465
22,7.95282,20.3777
16,4.71115,-44.3605
2,0.776397,0.0519508
10,2.67625,16.0556
8,3.09779,-1.40228
6,2.04079,-1.55032
4,2.32366,12.0093
4,1.34002,9.15388
4,1.13537,7.04277
6,1.56443,16.5112
4,0.981117,10.0772
22,7.43823,11.222
6,1.58443,-2.53338
14,5.6527,17.9716
6,2.25336,-7.71085
12,3.3558,52.472
8,2.58226,-1.95053
8,2.44027,-24.2008
30,11.8655,29.8694
4,1.79922,9.44908
4,0.860316,-6.92534
26,9.29583,-65.8992
4,1.23553,14.0813
24,7.17699,-5.2047
14,5.92195,35.3654
18,6.71778,-15.4934
12,4.22492,-31.3451
4,2.1518,3.98897
12,4.12074,-20.1758
18,7.1269,34.7981
4,0.487624,-8.17367
12,3.54836,-53.3435
6,2.44957,-6.6819
10,4.36224,-29.9417
16,4.74535,40.1358
14,4.74823,-7.593
6,2.24889,22.4365
4,1.3908,5.14506
18,6.77875,-4.68117
4,1.22999,-1.30347
24,9.16514,-58.9189
6,2.69502,-6.36476
16,4.2703,44.1919
4,1.22906,-8.79658
16,9.00975,-40.0457
12,6.08171,38.5777
24,10.161,26.7601
12,4.85693,-30.0341
6,1.3785,-0.374512
4,1.11183,-1.78926
10,3.36127,3.2174
4,2.02276,-8.99475
32,11.5639,55.1868
22,7.95616,21.8838
4,1.32054,-9.92445
14,4.34707,-10.733
4,1.36082,-6.53216
26,10.1,36.8004
6,1.7664,10.6561
10,2.24427,7.1982
36,10.3167,54.9631
12,4.08167,-10.8046
6,1.92088,27.0861
16,4.57284,-45.6402
4,2.22979,1.91045
2,0.42799,0.270653
36,12.198,-35.1904
4,1.88406,13.488
22,8.38073,7.0125
12,4.44649,-39.937
8,2.67763,-13.5578
2,0.661471,0.850267
16,5.31033,18.8886
8,3.29895,33.2948
8,2.39804,-3.62928
22,8.51542,12.9199
12,4.43289,33.6511
20,6.38459,47.1692
6,1.49872,-30.2835
8,2.18055,-25.7302
16,6.50058,-9.21252
4,1.90012,-15.0718
14,5.05073,22.011
8,1.96233,2.84707
22,8.02228,-14.3442
6,1.60912,-14.5506
28,12.049,19.7823
4,1.83561,-3.28589
4,1.73848,7.05971
16,5.68664,15.5808
16,4.63073,-56.3577
16,5.42589,-14.0178
6,2.1321,25.7257
4,1.91068,-0.155675
28,10.5675,27.3169
6,0.880196,-24.6364
14,6.35142,18.7486
4,1.85862,12.7067
38,10.9265,6.56225
40,13.5339,2.79149
4,1.88395,8.39863
30,11.1919,22.577
4,0.893458,1.75671
10,3.82145,11.9629
4,1.53151,4.97628
20,7.33164,23.0697
4,0.736878,16.4012
14,5.45819,-54.8887
20,9.33837,16.5182
8,2.35102,-3.78675
6,2.17855,10.9121
24,8.90565,-42.585
16,6.47478,16.2453
18,6.62378,49.0138
14,4.55332,-5.95229
4,1.32738,-6.63233
8,3.77763,-0.815869
12,3.97303,26.5957
6,2.61645,-4.60415
4,2.31552,6.52831
18,7.92199,-37.4573
36,11.8159,-49.9088
50,18.1315,-54.5125
8,2.81377,-38.0893
22,6.18232,-88.9384
4,0.930684,7.41759
4,1.81401,-8.13285
4,1.38795,5.19043
8,3.0042,9.12314
4,1.48256,-12.0396
4,1.31492,13.8622
16,6.39341,59.8956
12,3.9242,-2.49611
6,2.56772,10.028
8,3.15608,15.5987
16,5.72574,-21.1087
18,5.12181,9.52883
6,1.37733,5.93723
6,2.46064,18.2391
26,9.80416,9.81333
26,7.48462,-2.83871
6,1.88712,-16.1567
6,2.22391,-22.7326
6,1.53305,-10.2618
12,3.76521,0.319194
28,11.9126,-5.01001
4,1.22601,11.4454
18,6.19371,-64.8886
18,4.14845,43.4004
4,1.70511,-7.74194
12,2.94516,42.3652
10,3.53709,10.3842
6,2.50469,3.23351
4,1.09124,8.42478
40,15.7587,1.32289
28,8.17232,83.9741
6,1.8205,27.1604
22,7.8501,-17.1817
18,6.71946,47.0426
8,2.92185,5.61085
4,1.72599,3.7046
6,2.454,13.8147
22,8.44226,31.4325
38,14.3652,98.9005
24,10.2989,-52.0594
2,0.679197,0.123197
4,1.59856,-10.5787
12,3.96148,22.3418
16,5.00601,13.3136
14,4.30534,17.8964
12,3.82512,-3.06685
14,4.07681,23.9573
4,2.13802,9.14009
4,2.00665,10.0135
4,0.946746,-0.921323
8,2.61517,-16.461
4,1.51372,-11.5363
6,2.29663,7.37978
8,2.74927,-0.251511
24,8.65534,22.353
30,8.18959,-58.6966
4,2.17743,-1.71493
36,13.0021,-9.70132
4,2.39747,10.9768
6,3.07871,9.20036
4,1.51707,-8.58318
6,2.39548,10.6703
34,14.176,4.59012
6,1.24525,7.10408
28,8.22869,36.3556
6,2.3063,2.34519
12,3.28453,-27.2927
28,9.15327,29.3676
14,5.857,-21.2477
6,2.09617,-9.08163
4,1.59245,-12.1238
6,1.58214,-12.0585
16,5.17191,11.3049
6,2.66645,10.7198
8,3.59831,-8.01004
10,3.55092,6.49938
40,15.196,59.0524
40,11.6147,45.4341
8,2.44401,-32.6046
16,7.88069,-39.6413
4,1.01649,-1.56154
48,17.6693,76.5359
34,11.7176,-30.059
30,11.5861,-11.366
10,4.05723,3.11959
