mult,pT,eta
22,8.73479,83.73
104,48.6064,42.0495
24,9.74865,71.0146
18,6.93396,-74.8644
24,8.60801,-101.272
78,41.4568,-117.137
52,23.9057,62.3263
32,11.3735,-42.6949
4,1.64477,15.4967
4,1.22658,-16.209
4,1.29153,15.2815
2,0.184669,0.14025
2,0.369586,-0.0432371
50,21.7963,56.4612
120,59.853,-16.4426
26,10.8392,-93.1742
6,2.97431,25.2983
22,8.48381,-42.2928
8,2.95166,38.8994
10,2.76492,54.9379
50,19.6143,-18.2748
22,12.1194,-34.8653
72,27.8362,22.7478
12,2.97915,67.5101
16,4.85337,-79.1943
36,12.8022,127.736
26,8.4221,64.7373
16,6.11353,-61.851
4,1.43584,-15.2204
18,8.60653,-67.568
20,8.86459,-79.3123
18,5.62837,-92.9055
32,10.0923,-104.163
10,1.98315,-55.0323
28,10.8113,131.653
30,16.8566,6.58427
2,0.732494,1.74303
36,11.9732,60.9574
4,0.815544,16.2338
4,1.0707,-16.0708
6,2.00721,28.4793
36,15.3795,102.513
14,4.38263,23.9797
48,22.9077,-68.8575
22,9.46122,-100.052
20,7.66072,85.6773
14,6.19206,-53.5264
18,7.84761,-60.8642
4,1.0727,-12.6522
38,16.8611,44.2179
26,8.54058,-29.1792
4,1.4055,-14.4246
56,24.3863,33.1446
12,2.18192,50.6726
14,4.34126,-57.0073
56,25.1108,57.5784
46,14.8723,4.0878
22,6.86739,-98.2542
54,23.714,124.827
4,1.61139,13.5905
30,9.85198,23.9451
14,5.36438,-41.6966
114,52.9262,-144.381
56,28.558,46.4025
42,14.7507,-64.6646
8,1.8216,-42.2588
38,26.9858,-49.1252
12,3.88298,47.1104
14,4.48629,57.3022
10,3.24474,-52.3119
46,18.7878,93.3887
36,10.9421,-59.2748
6,2.45546,-21.6276
4,1.08593,-10.5143
20,7.47185,54.7327
102,48.8258,133.36
14,4.40532,-70.3745
28,10.5961,-94.766
20,7.28206,81.7082
42,13.5261,-23.8573
22,6.07628,80.2988
62,30.1937,-67.3806
4,0.66656,-16.8391
6,1.42153,32.234
28,9.21835,-106.606
12,7.09981,36.3379
2,0.802809,1.7285
32,10.4973,-101.517
2,0.347369,-0.0119869
58,23.6181,4.61771
2,1.06317,2.32636
18,5.06781,54.481
40,15.7984,33.8617
4,0.867725,11.4992
4,2.32912,11.2386
6,2.93401,19.6296
2,0.617876,0.250393
38,17.7018,3.98681
110,65.2668,85.2852
28,7.48417,-97.3489
24,8.16434,73.7781
26,9.34836,124.367
14,5.79813,-50.3355
40,17.9039,85.2149
6,2.5382,28.9109
14,4.72917,59.5833
2,0.718025,1.09007
12,4.23594,65.0592
36,15.6448,74.8824
40,14.0361,66.6067
8,2.1544,41.0114
2,0.527362,-2.59068
60,24.5154,91.2097
56,28.4168,-22.5719
24,7.45256,90.6775
4,1.3632,13.6385
4,0.684733,14.989
4,1.53117,15.0648
18,5.08896,65.2881
18,5.23349,96.2257
8,3.15797,36.9578
30,12.1489,104.042
4,0.849174,-20.1126
4,0.808917,-17.7548
2,0.672898,0.287546
36,14.1505,-9.41497
38,15.6246,-29.5772
20,7.38072,-80.9125
44,16.0527,-28.8381
4,1.51247,-12.2967
6,1.751,25.5817
6,1.14841,-29.5597
76,30.805,-96.1152
24,10.8803,-81.5451
2,0.498839,-0.619316
16,7.82136,-70.4803
16,6.40346,25.3383
4,1.87825,12.805
18,5.90055,-58.0489
42,13.4465,8.69761
80,43.9142,-121.994
42,17.0466,-18.7925
18,8.5388,27.2652
26,9.23603,112.06
48,24.3363,106.201
38,14.2112,64.888
34,13.4448,-123.873
26,10.5667,24.437
4,1.22763,-14.0005
4,1.33912,-12.8937
46,18.5912,126.849
72,32.4629,101.343
18,6.33624,-36.8624
26,13.328,79.0674
22,8.88874,-42.1194
24,7.80788,67.7296
26,8.35046,-69.7545
4,1.05388,12.0872
2,0.782519,0.256264
40,18.8176,80.0517
4,1.68044,14.3655
18,6.06078,-35.0793
4,1.0087,14.8532
22,7.96157,-78.9767
28,9.81442,-71.626
8,2.70835,39.087
8,4.08521,40.1379
4,0.899169,16.7845
54,26.3154,48.2663
8,3.30385,-37.7888
58,25.7287,-79.6496
14,3.8792,70.1949
8,2.30028,39.4645
16,6.59001,70.1455
18,7.63883,-68.2182
2,0.699069,-1.92415
52,26.9728,-43.3811
66,27.786,32.5626
30,10.8368,83.1707
8,1.69518,-40.8618
6,1.33817,30.1038
8,3.08255,40.4617
8,3.03713,-40.8106
12,4.78579,-43.6818
4,1.3363,5.70562
50,20.2613,42.6182
26,9.8977,-65.3555
4,1.20293,-15.4817
2,0.638343,-1.05329
34,11.334,-35.0684
4,1.27349,15.158
32,12.0884,142.558
10,3.46017,55.2017
30,11.2738,-61.1309
16,6.30468,65.9122
84,35.3938,-12.8835
2,0.916629,-3.34362
30,9.67175,-40.5226
20,6.95229,71.2714
28,9.27913,-63.0543
4,0.78237,-14.6516
28,11.4674,72.5673
8,3.14525,-42.0793
48,23.7086,-37.884
6,1.35295,-28.8042
16,7.02658,-55.5599
34,11.7459,27.7222
24,8.07407,50.2509
16,6.72889,55.7806
2,0.716208,-1.38832
8,2.97678,39.679
22,9.12465,95.2264
50,21.4386,50.8471
14,4.07287,-71.404
22,8.68966,-78.5606
42,16.9597,128.462
2,1.11092,2.34938
8,3.05355,-28.4333
4,1.01311,14.0917
2,0.877071,-0.279428
2,0.501591,-0.972611
22,9.36475,93.3233
2,0.437673,2.04533
8,3.03469,-41.8224
26,8.70571,117.587
38,15.4466,-31.8104
18,6.76538,-62.7231
78,26.4727,-49.5622
32,10.3066,56.2679
32,11.4799,117.447
2,0.474896,-3.47158
44,20.8244,-87.0482
16,5.47446,82.1658
30,12.9926,96.8622
2,0.47006,-1.6702
36,14.6749,121.458
2,0.437212,2.19151
18,7.91664,-61.9987
8,2.38405,43.5982
4,0.868884,15.444
70,33.6796,129.893
4,1.29634,14.1885
62,29.4828,-91.5579
22,6.62403,-77.7335
8,2.98842,-25.5029
28,10.9876,-55.8893
20,6.10114,-50.5127
48,18.1779,93.1995
6,1.54068,31.4682
10,4.02489,-39.1834
26,12.0434,-84.3549
4,1.34346,16.9918
20,7.50924,-93.0347
4,1.1396,12.3788
30,13.8404,32.5722
30,11.2846,-10.8602
2,0.390764,3.15519
8,2.26234,37.4503
4,1.0144,14.0216
70,26.658,-31.3179
8,1.99271,-40.1823
4,1.55286,12.0364
16,5.83207,-71.9777
40,16.0797,51.2122
78,49.475,-24.1448
52,22.054,31.4368
30,8.16893,-65.5699
26,10.8232,-72.6982
48,21.7226,-82.82
20,5.6969,88.7684
12,4.30724,61.648
8,2.0846,-39.543
68,24.7728,35.7924
12,3.83888,62.6859
44,20.0964,67.3742
34,13.841,-71.377
14,5.10865,28.5284
38,15.5873,-97.7819
4,1.45222,-11.3224
24,9.51882,72.2863
32,12.226,-103.618
32,10.3739,-101.845
36,13.8919,-23.1148
16,5.6223,67.1022
24,9.07834,-76.0471
66,32.3821,33.5811
20,6.41442,-81.5632
10,3.92271,52.4153
38,11.7638,70.7909
6,2.41696,17.7841
20,6.09849,-67.3969
38,15.999,-79.6926
6,2.038,23.823
26,9.11113,74.8465
2,0.587986,0.688831
6,2.04885,-22.8496
56,23.868,-38.2233
2,0.680093,-0.986533
6,0.935474,30.9054
4,1.04776,17.1924
12,4.24204,42.6023
42,16.8779,102.764
30,12.4423,17.0384
44,17.6234,-98.7872
18,6.95691,43.8557
12,5.01784,38.446
14,5.24,66.3407
98,44.5558,224.535
2,0.749305,-0.513327
8,3.11153,-38.6392
2,0.232777,1.70837
4,1.3807,14.103
22,11.3962,-84.0428
52,29.3869,-74.051
48,22.0267,-37.292
6,1.68318,27.8967
20,7.0668,87.1578
22,9.86415,-88.3325
60,23.787,55.7143
64,28.2007,-117.049
34,12.6586,66.71
66,28.4362,169.512
4,2.07963,11.0907
82,42.4181,162.138
16,6.43922,69.9103
46,21.924,-138.199
34,11.0386,-47.114
22,10.1241,86.4236
24,10.9163,-32.2463
2,0.649257,0.64346
2,0.392025,1.78169
4,0.796748,-13.9345
12,4.06218,-65.0081
36,17.3233,24.8652
32,11.7621,144.794
78,34.0925,-95.0208
48,21.8517,52.8491
32,10.108,-155.384
2,0.871301,1.95862
16,6.33992,44.1298
20,7.94115,-58.4645
10,3.78774,-33.518
36,11.8808,30.2187
14,5.49616,-59.0953
38,13.7856,-57.4297
8,3.0039,-42.4942
24,6.78851,-86.1947
8,2.56605,36.8117
18,5.78275,77.8951
4,0.708093,-9.52723
2,0.488098,-3.97086
28,13.0386,-67.0514
48,15.9484,-3.65536
18,8.28315,92.6935
2,0.50865,4.171
12,4.97768,-43.4443
54,20.5876,-3.29088
28,12.3791,69.3597
30,8.7791,-120.135
38,12.6176,-11.4891
32,13.0376,-92.706
106,55.0247,-155.317
18,5.68267,45.006
2,1.2383,1.87671
18,5.86381,72.8402
6,1.43032,-28.9964
10,4.25048,-48.7355
4,1.87966,-15.7765
30,10.8656,72.3418
2,0.267607,1.64878
14,8.21417,68.6239
6,1.1628,31.5265
20,8.90341,99.1605
74,41.4167,51.832
20,6.93334,89.8518
8,2.29247,43.3973
58,25.0204,25.018
28,7.90729,57.4913
26,6.978,125.135
26,8.39146,-106.291
2,0.552434,-2.01254
30,11.6304,-90.8997
30,12.9939,76.2936
34,13.2822,-84.4697
30,11.2088,133.03
6,2.08694,19.7454
38,13.9899,120.206
22,7.75238,-98.5278
18,6.49132,64.8289
2,0.417162,1.37845
2,0.680726,1.50966
10,3.04508,41.3041
8,3.5625,-40.6902
84,33.691,-74.1676
36,14.1077,64.2617
18,6.36677,-41.5818
20,10.6139,59.1406
2,0.636316,-5.34118
10,4.13534,-43.7869
2,1.1304,-2.1566
4,0.482688,17.0183
76,32.5427,-132.422
32,12.0935,85.0221
4,1.19893,16.5523
16,7.02458,-77.8119
10,4.10478,32.0028
36,12.9065,-97.1203
6,2.24526,-27.7188
44,17.9531,46.7577
52,21.5012,-12.3145
42,15.2716,75.1501
22,7.8582,84.2353
8,2.03501,-41.0622
70,33.5004,121.553
2,0.846983,0.939732
38,14.1076,11.098
12,4.08034,53.0904
4,1.1061,14.0663
44,16.006,65.6433
78,37.7843,81.5971
28,12.0492,-73.8057
4,1.79943,-14.2585
36,14.8432,-52.8933
32,13.9339,-71.4017
10,4.03908,-43.6584
72,52.3689,58.5819
28,11.5614,-38.1494
2,0.209017,0.853494
10,4.67743,-41.3752
22,6.59731,-74.6047
30,12.373,-3.2278
4,0.936867,-14.2254
20,8.88486,-73.8013
84,33.9161,26.4805
12,4.36635,61.9633
92,45.145,86.3522
6,1.53553,-26.3054
36,13.365,40.7081
46,17.3588,59.5247
26,9.6492,-19.89
14,4.32476,-66.7526
4,1.17194,-13.2015
44,21.2471,144.445
18,5.14294,34.1975
8,3.82989,-27.8021
24,12.7191,-39.5797
16,5.71427,76.4241
4,1.38247,-15.7808
26,9.07229,112.995
136,56.9728,-76.1135
24,9.74308,-30.8719
2,0.369866,4.73965
20,6.07326,-4.30021
6,1.57632,22.1712
16,4.52514,-79.704
4,0.654251,14.9792
44,16.4997,94.9737
14,4.62464,70.6035
64,29.7536,-4.36441
26,9.80487,88.6353
32,14.6151,5.15887
2,0.676508,-0.774801
34,11.8434,10.7767
4,1.65312,-11.2085
2,0.537094,4.08161
14,6.47509,49.9588
2,1.21811,-2.7036
20,6.1028,29.2706
22,8.47096,58.3147
2,0.544686,-0.829909
2,0.100241,2.33825
6,3.03008,17.0257
34,14.0284,-96.3537
4,1.21643,11.8698
28,11.3524,55.0181
8,3.82134,37.4453
42,16.3876,-166.022
40,19.4776,83.5827
10,3.44495,52.3276
28,12.1098,81.4737
30,9.59783,30.9331
60,23.8364,101.617
18,5.07031,-72.4193
28,10.5483,75.3294
18,6.21725,-56.706
22,9.00704,-106.871
44,22.7914,-10.4336
16,6.376,-62.7268
30,10.7583,-25.0653
4,1.16707,13.3334
26,7.01255,110.493
30,11.7363,70.8098
30,11.2267,-125.449
32,13.1565,3.91918
76,28.083,-85.6327
18,6.77099,-74.0135
34,15.3166,73.6438
22,6.40627,66.3994
42,15.5209,-93.3423
40,13.2284,-119.554
8,3.42766,-40.9918
40,21.6883,-74.8915
2,0.550555,-1.4685
14,6.32088,-68.6772
2,0.28116,0.132805
26,9.66378,-84.489
36,15.1654,-86.4861
10,5.46982,42.532
22,8.24119,-10.2417
38,13.9253,131.289
22,8.46285,-76.2102
18,4.28477,-95.0713
20,7.656,101.153
4,2.07623,-12.4257
10,4.2728,-32.2613
2,0.761054,3.54298
20,6.07227,-92.5642
28,9.02526,-114.998
6,1.41297,-25.839
50,14.3411,-118.561
22,7.60807,-50.0723
14,6.38542,52.398
42,16.7459,147.788
16,6.4683,73.7311
14,7.22317,-46.5027
48,16.1454,13.1222
16,5.71194,54.0076
60,21.1986,-38.7276
46,15.2944,28.543
40,16.8527,31.3465
10,3.546,38.1578
20,6.75367,-55.4254
50,16.285,-43.075
68,33.8492,135.536
6,1.88529,-27.8245
118,47.7514,152.623
2,0.867949,-0.230468
82,32.6413,180.946
56,23.7442,-165.751
22,7.42798,66.5862
20,7.14865,31.3456
22,7.69495,-81.8869
4,1.66028,-13.3748
40,15.6313,48.4272
30,9.22132,84.6374
32,12.2331,-61.9854
2,0.466598,1.68833
14,5.21332,-63.7877
2,0.978796,2.47155
62,30.6666,1.67449
110,51.6937,-88.6698
40,15.8004,86.2897
6,2.14649,-28.725
6,2.39954,28.1429
8,2.66923,-40.906
2,1.0712,1.52713
2,0.709253,-2.43273
30,12.2466,-97.421
6,1.87729,29.6657
10,4.81968,-47.4776
8,2.71461,6.38259
60,25.211,26.6784
4,1.10273,-10.1076
58,23.1603,80.7669
26,10.0836,-82.0143
68,28.4459,-141.166
28,8.48155,-102.709
28,9.05702,94.7292
26,11.0034,-50.0835
14,4.67383,-66.3005
54,17.3426,43.8129
12,3.15003,-69.3732
10,3.22919,52.9586
46,16.0497,115.366
8,1.9669,-42.7344
4,1.04535,-12.9778
22,7.95144,-77.486
18,5.42663,37.838
22,10.0401,74.4313
24,8.66262,-93.0994
68,31.4621,61.2659
52,19.1367,11.4717
22,6.14024,-63.6218
54,22.9264,132.263
44,14.2634,60.6202
30,13.1533,105.33
8,2.30705,-40.9425
14,5.20413,-71.2387
4,1.12082,-7.88932
78,39.1396,68.2403
30,9.09869,-103.252
16,5.98813,73.9249
2,0.627073,2.55408
4,0.722034,-18.8993
32,13.0288,34.3383
44,14.4901,-1.35348
76,32.6192,22.868
16,5.74263,26.335
14,4.74671,-75.889
70,28.1927,-65.3784
4,1.20938,-14.4073
32,13.3824,64.5348
4,1.12657,14.9248
22,11.9291,-73.6013
78,49.0085,-137.05
16,8.38041,54.4203
4,1.92503,-14.0278
22,9.21008,45.6512
22,7.41397,-86.6371
2,0.3927,1.08167
4,0.732811,14.9183
2,0.806158,-0.462389
20,6.90199,-97.6487
26,11.2254,24.2642
54,27.8012,-162.598
4,0.905319,-9.36303
36,14.8636,-71.2926
4,0.839013,-10.4695
32,14.1152,-126.265
4,1.26228,-11.6918
8,2.62879,36.4618
28,12.0226,-119.104
20,7.74956,64.6622
4,0.730002,-16.5059
14,3.95839,-50.6009
18,6.31246,-43.9438
2,0.560581,-1.06114
2,0.469497,-2.3015
26,9.73502,38.3875
20,8.56958,73.4848
12,3.59023,64.0999
10,3.46248,45.1383
26,9.48257,91.2965
12,2.68398,-65.3206
66,26.0491,-8.86453
82,31.2074,112.949
2,0.397119,1.60847
12,6.48039,56.2762
4,1.03637,16.959
22,9.40639,64.1286
4,1.18334,15.2686
10,4.28806,-31.6759
2,0.50238,4.60439
44,18.1314,73.6306
44,25.1183,-78.4523
4,1.54215,-13.996
4,0.721293,14.2272
42,20.9815,9.40306
16,5.78373,62.7639
42,12.3408,-64.8765
24,7.86163,59.9022
24,8.89426,-44.1914
10,2.77998,53.4988
42,12.2974,-72.6806
2,0.302327,-3.879
6,2.05946,-28.053
16,6.99894,-26.5506
2,0.407208,0.80006
2,0.521888,2.29209
4,1.54885,16.4894
6,3.06802,24.2519
20,9.06824,75.5074
4,0.320191,-19.51
20,7.6432,38.4664
28,11.3425,-56.4086
2,0.372689,-2.32305
2,0.800559,0.64653
62,32.0476,117.249
28,10.535,-64.4735
70,35.2585,70.8191
4,0.721506,-18.8757
14,4.45405,-65.4444
16,7.14039,-73.8637
46,29.0266,70.3979
8,4.1093,40.2545
44,15.3939,143.335
26,7.87965,49.4331
58,20.6656,39.5548
70,27.8653,79.2081
26,13.0674,74.0736
40,19.2548,-62.2513
44,16.3696,62.8187
24,7.42807,92.039
32,11.946,75.511
4,0.429967,-18.0654
50,23.3679,-172.535
32,9.89291,19.3592
40,13.917,-44.6516
20,8.05482,-53.5746
16,6.78129,70.8848
48,20.8858,36.6641
2,0.599093,-0.45206
22,8.27889,71.1216
10,3.5977,42.183
8,3.19155,38.6008
28,10.7036,-58.8155
26,7.0668,54.4722
4,0.67477,15.7535
6,3.72164,-29.3051
162,95.2386,-55.3867
42,13.2926,-14.3023
24,9.90727,57.6671
32,15.6161,91.1684
36,10.9893,-71.3008
8,2.17826,40.935
24,9.86388,-65.3866
94,44.1078,-16.7839
36,13.8896,11.8347
24,8.40916,-106.065
44,19.2758,47.2374
18,7.04581,80.7139
30,14.0722,54.1644
20,6.93193,75.3364
14,4.03511,82.4915
26,10.5794,13.2786
110,57.0187,153.718
42,15.7176,-64.5787
14,7.44601,-68.4532
14,6.28789,69.5907
4,2.55389,-13.2324
40,13.3486,76.5789
6,0.822675,32.772
16,6.21844,43.1456
2,0.329766,-3.60734
68,32.7823,-71.1014
44,19.6731,-53.2447
2,0.273987,0.943996
86,40.0014,12.5258
10,4.9832,-47.4537
68,30.3458,70.7381
46,15.9597,76.4719
46,18.3904,-57.4184
36,17.6452,105.146
26,11.8145,-111.713
2,0.45045,0.883803
20,7.53728,71.4319
62,25.122,37.8037
22,8.52351,75.0116
24,8.0278,78.1667
4,0.737119,17.5385
36,14.6531,61.8188
8,2.38647,-40.3619
10,5.1555,40.2532
26,8.51355,127.136
18,5.17561,91.1188
50,27.7748,-41.3633
50,26.2165,-49.8517
36,13.9625,-86.764
6,2.00058,21.0663
4,1.6935,14.7521
4,1.17921,15.5543
4,1.41195,14.7579
14,7.74158,-58.2059
52,18.7689,40.3477
4,1.42969,15.3535
64,34.3711,15.842
62,25.0689,-59.8611
46,16.7027,-72.3443
8,2.54604,21.4622
4,1.23435,-13.4893
10,3.26543,49.6462
16,6.34686,-78.1346
6,2.677,-23.8555
2,0.331743,-0.481377
26,9.12909,-32.5833
2,0.324996,-0.150153
46,17.2869,-4.8691
10,3.14967,52.0467
8,1.89745,-27.7274
40,17.9154,44.7265
2,0.485065,3.04369
40,15.9728,163.607
20,7.57465,64.9078
2,0.4535,1.14346
26,12.4162,58.907
18,7.70558,77.7939
42,14.3651,37.2314
10,3.5873,50.9479
8,4.37426,-24.1979
24,10.8191,64.7098
34,13.0357,-101.382
10,3.93741,50.0535
32,10.7905,65.2957
2,0.770635,-0.0797687
18,7.5116,67.7464
26,9.02415,84.2483
32,12.8964,-124.906
10,2.73775,45.8689
46,17.9762,-87.0733
2,0.509535,-3.79997
4,0.706395,-13.8546
28,8.54848,82.185
50,20.6357,-30.4678
2,0.523344,-2.38366
2,0.500993,-1.43019
8,1.48182,-37.3906
6,2.01594,-22.0381
56,20.3811,-77.5573
22,7.53284,57.5903
28,11.4822,78.34
2,0.328077,-3.37397
54,23.2273,-91.0827
30,14.6003,43.565
64,31.0529,-25.2355
34,15.4159,-38.2748
34,11.1927,-9.71376
54,22.3416,86.7013
80,39.0224,14.0445
16,6.50827,-83.3366
20,8.48676,83.6388
2,0.93868,0.626611
42,14.368,46.436
18,7.27674,84.4621
30,10.2624,-30.553
18,8.8684,58.0334
16,6.04887,72.877
38,17.9762,-14.4654
6,1.06661,34.3038
28,9.72547,66.0348
4,2.8216,12.548
44,18.5436,54.408
32,16.0099,135.705
4,1.1587,-14.0934
44,20.1937,46.0526
10,4.47102,-33.5357
40,16.837,100.826
76,42.7632,-62.4762
100,53.1395,-143.258
6,1.60876,28.9055
12,4.90897,-51.314
74,35.098,-29.2358
16,5.41778,-73.6656
4,1.97684,-11.3671
64,25.995,-26.2242
28,8.99627,-10.5725
58,22.8735,-60.0589
54,23.1534,-12.4304
20,10.3677,-94.8235
10,3.80876,-31.8029
22,9.35997,-79.118
14,4.94107,49.0379
36,13.8984,-12.7528
2,0.619055,-0.721722
46,20.0288,-47.3679
18,6.92276,-79.3308
20,9.29005,-96.1288
16,4.52751,-63.3133
2,0.481076,1.21279
18,6.40109,-61.3573
48,19.1438,163.315
18,5.48304,-70.2929
58,24.2139,-53.4306
6,1.83891,-27.2431
54,23.7802,-109.532
70,24.0829,28.3743
30,11.0992,81.4047
30,15.3743,-87.9213
40,14.1371,69.8939
64,27.8273,-149.404
52,20.5335,-118.001
30,10.4366,76.5725
4,0.584684,16.0038
18,6.30847,-80.8273
12,3.39434,-56.9998
34,11.8158,145.559
62,25.3901,152.326
58,32.1815,-102.973
102,55.1449,150.725
2,1.0359,-0.833743
28,9.45056,-76.7631
52,30.3294,-206.183
2,0.627171,2.93412
2,0.856791,-1.5087
36,13.9168,-54.591
14,4.50382,68.4133
14,6.48651,-18.3489
16,6.68948,46.88
20,6.5198,-74.4308
28,10.939,-121.589
40,13.3738,141.68
32,10.8954,-4.37937
6,1.96435,20.7595
110,50.743,23.9661
48,23.4595,-58.1178
104,53.9642,38.7862
22,9.77641,-95.2628
18,6.76618,-71.4132
48,23.939,86.9241
44,17.3308,-116.279
2,0.951159,2.00707
18,7.73199,-78.1079
40,16.2746,18.2716
92,45.9507,-130.613
8,2.64965,36.3194
52,23.6302,-21.3619
12,3.46217,58.701
34,11.7967,-83.4351
38,13.8617,-76.6965
30,9.38541,-97.3751
30,11.3869,-4.51916
30,10.3498,-63.7416
18,5.94282,86.9675
30,11.7955,62.7708
14,7.00734,45.2246
6,3.03074,-27.5551
24,7.93048,67.5681
36,12.1906,-126.939
2,0.386475,-1.81055
24,9.45988,-90.9835
8,2.92451,-31.2498
24,10.009,30.2543
34,19.6344,-93.3857
40,16.7065,-17.078
28,10.6853,67.6513
6,1.53975,-31.6808
56,31.8188,-118.238
4,0.886229,-15.2432
52,16.6979,-68.335
32,12.1825,71.7124
8,3.28064,36.3533
2,0.438959,-0.0595715
14,5.09742,-66.4878
4,1.02565,-13.1258
58,21.7828,-25.461
26,8.17186,-52.8358
14,4.06052,-77.2654
8,1.77319,-41.7917
2,0.654755,-1.36414
6,2.41196,22.5072
16,6.40692,-34.8248
22,8.93325,-1.65826
72,35.2098,-61.5644
2,0.718281,-1.25202
8,2.10472,-36.173
2,0.296701,-0.0985155
4,0.919722,14.7859
36,14.2598,-35.8283
18,6.80709,-66.7718
4,2.05629,-14.3189
24,8.74755,-69.5204
4,1.96892,13.4979
22,11.4181,55.8713
18,9.12971,69.5117
2,0.371735,2.21739
20,7.06341,-55.7025
62,27.51,-62.8331
42,16.6904,34.2737
18,7.37814,54.5719
2,0.499022,-2.036
48,15.6595,39.261
20,7.21534,28.51
24,9.68978,-74.7723
2,0.458367,-0.351329
18,8.58541,-78.1981
4,1.2357,-11.2083
8,2.56639,-38.224
28,8.86919,-66.7817
20,8.50119,89.7798
16,6.08407,-43.1461
14,5.7607,71.0507
16,7.91184,-40.2849
76,30.56,-36.4875
18,5.88954,63.948
4,1.17313,15.3182
26,15.0858,40.4537
36,13.7431,83.2768
18,5.01542,80.8019
40,16.1823,79.7992
48,20.1567,-89.4768
40,15.0524,33.8569
36,12.4355,17.2751
44,18.1274,88.7271
22,8.39971,74.4217
72,31.6367,-72.0276
28,8.41991,94.4229
40,14.5616,-119
44,19.0835,51.6514
32,11.7846,16.218
26,7.43859,57.8008
4,1.45703,-8.54968
4,2.07251,-5.21889
102,48.5316,-146.007
4,1.87461,-6.86796
114,47.3442,-141.084
20,6.70242,-90.8906
40,14.2464,50.859
12,5.97506,41.281
4,0.702519,18.5187
6,1.94407,24.8019
2,0.448688,1.34904
2,0.738039,-0.455394
2,1.1387,1.2157
28,10.4568,-44.4062
14,4.22653,-71.8949
8,4.04753,41.2157
4,2.25504,-11.4738
12,4.50395,-60.3605
30,11.6027,-115.198
18,6.45989,-81.5038
26,9.62773,-51.1787
8,2.49698,25.3295
4,0.79933,14.3263
4,0.913063,-13.6127
16,5.15611,41.8495
100,48.5877,102.519
8,2.8405,31.3936
2,0.334388,-1.49044
20,8.92569,-51.0401
24,7.83734,-40.0003
4,0.900725,15.7753
50,18.0215,-39.1318
32,10.7149,34.325
10,4.75198,40.1364
26,7.68364,75.1842
46,16.8604,-46.8698
14,4.38045,-62.7714
8,2.83352,33.7473
68,24.8896,50.8587
32,14.0283,50.423
50,24.0132,-19.854
30,10.6617,-48.0396
2,0.363859,-0.947448
26,10.685,47.3064
4,1.08878,-16.2475
40,17.0969,86.7665
26,9.81744,-30.5987
36,13.267,49.184
46,15.2505,50.8622
14,4.56467,67.3993
14,5.52038,62.6021
18,6.39494,-63.6198
4,1.17694,14.0883
22,5.48875,40.7293
36,14.0067,26.8961
2,0.463099,-0.483833
10,2.61397,-46.6393
4,1.22206,-8.23521
48,24.8846,-53.4599
8,3.27428,-39.3559
2,0.481427,-1.48248
32,20.6102,66.686
6,2.36222,-26.9936
32,13.304,-129.37
80,39.947,19.7633
10,2.41763,-51.008
18,9.31247,-65.8294
4,1.50002,14.9079
16,7.38652,45.0921
124,69.1541,101.822
10,4.15705,-41.2546
26,8.78439,-90.0906
28,15.3152,58.7465
8,4.39311,-31.1514
12,4.72073,58.4487
12,3.88491,-50.4172
28,11.9414,-52.7664
28,12.0159,-75.7475
2,0.446677,-0.269346
16,5.99272,-82.7098
8,2.66072,-28.3084
70,34.2758,-158.311
4,0.988325,-17.0601
4,1.39471,15.6164
34,13.8883,73.0396
28,14.8909,-49.9347
36,14.8283,-22.9848
12,3.48371,54.1587
40,19.8697,-39.8309
14,4.89009,-49.5447
4,1.49654,-14.2867
26,8.42795,107.459
62,41.4113,40.8413
2,0.53285,-1.21743
8,3.09687,-39.487
24,9.48852,66.0861
4,1.08497,15.9418
22,7.30767,-48.0056
2,0.744849,-3.19725
2,0.499182,1.86698
28,10.9111,-127.331
26,11.0197,-31.4787
4,2.1217,11.9833
20,6.59016,101.962
30,10.9437,55.8935
16,6.93625,75.9768
16,5.99091,-33.8487
40,18.2311,-75.3203
26,10.0148,-107.416
36,13.8008,-95.5627
28,10.8021,-74.398
36,13.1735,-39.1215
8,2.00218,39.6265
2,0.464483,1.90332
24,6.87629,89.2056
34,12.3176,94.3425
40,16.6234,97.1097
32,10.2331,122.104
34,10.4738,-51.1749
56,25.3924,-63.8561
4,0.762372,17.7861
22,6.48227,55.8478
2,0.874569,0.0298051
4,1.65882,-15.2018
28,10.6073,-101.994
22,7.77474,95.5184
4,0.859692,12.4074
16,6.02483,59.9949
34,15.7929,-52.9128
16,5.97273,-60.1753
28,11.8088,-59.8552
38,12.4098,88.3471
36,16.1427,-69.612
18,7.21748,84.8925
26,10.8767,113.312
26,9.75457,-83.8072
24,8.65099,55.1655
18,10.2184,59.9061
4,0.640138,13.7206
4,0.860964,10.6885
36,14.4617,12.1501
34,15.2322,-97.3771
16,6.81102,-43.5445
40,13.5501,70.5035
16,4.18959,-72.7983
8,3.1716,39.0717
26,9.48045,60.4394
2,0.39307,-0.752279
4,0.285835,-16.5682
18,6.27575,-52.3314
34,13.2868,-57.7146
56,27.9383,-11.7452
22,11.239,-56.0857
80,31.9328,122.62
18,8.63001,78.5635
120,53.5666,64.3923
60,32.4836,20.6704
72,28.3339,-33.8993
92,68.8618,-145.681
8,2.41164,-37.9213
16,5.01051,60.6035
46,17.2179,-33.4612
