mult,pT,eta
14,6.47289,61.1147
8,3.22114,37.7161
10,3.67058,-46.4938
8,3.52999,-35.0899
30,11.591,-41.4544
4,1.00249,-16.0366
16,4.59407,-72.6141
50,20.0188,-34.9312
34,12.9191,95.3616
8,2.09228,-29.1231
42,16.108,57.6335
68,26.6801,-178.502
22,8.29269,84.2061
30,9.37166,48.4583
22,6.33844,92.2519
48,17.9625,132.867
4,0.410821,-13.808
20,6.06725,-29.0767
6,2.72509,3.81681
60,29.398,23.1258
60,31.9348,-125.153
18,5.72622,-80.5852
24,8.75249,78.2751
38,14.7158,-91.4443
56,28.1022,30.1747
16,6.53434,-43.2012
18,6.77614,46.15
34,13.5102,-44.9447
36,10.792,-72.0278
34,11.3611,28.5919
16,5.67865,-9.44535
12,5.35768,64.0128
2,0.864051,-1.39963
26,9.95916,38.7922
24,8.16948,83.42
38,12.3605,-71.0505
26,7.25348,64.7346
32,15.162,-62.9081
28,10.1378,55.7381
20,7.26925,-34.687
32,13.3477,-80.5832
118,54.8572,-112.011
64,22.7796,-0.696069
18,7.67846,79.1317
18,5.93507,-62.3472
4,1.86653,-14.9551
14,4.99872,37.9667
12,2.70452,34.8586
22,8.68321,-81.9568
62,29.3702,70.5917
34,11.4904,106.207
18,6.68046,-92.6694
34,12.2269,58.5515
106,39.2212,36.3943
26,10.785,-39.3554
92,35.2382,14.7143
16,5.12266,38.854
34,13.472,-58.9725
22,8.60375,15.9792
48,24.4246,88.4027
2,0.763423,-2.65844
20,5.63981,-0.974955
20,6.03817,-61.0897
4,1.5241,16.3111
4,0.631907,18.2539
26,9.02118,-69.3849
2,0.468559,-3.55058
34,17.9972,-90.0513
48,16.0839,-48.0134
10,2.52077,-47.2014
4,1.53429,14.8364
2,0.658679,-1.2649
8,2.4406,-40.4092
32,9.8659,-0.82619
4,2.98476,-12.7542
14,3.81383,21.9256
18,8.69525,14.3536
8,2.06249,-0.542494
26,9.02763,-69.7426
16,6.10673,59.3041
40,20.4133,137.666
32,12.3415,28.5634
40,19.8859,59.5851
28,9.85995,84.9173
2,0.403906,-0.871003
30,11.2384,73.4624
12,5.02161,35.3978
40,19.5744,20.3339
14,4.9717,30.9568
20,7.86402,74.0844
46,20.5808,34.3952
32,12.7432,5.88116
4,1.34605,12.4166
6,1.66055,-0.523754
12,3.02661,69.5174
16,5.55439,23.1142
4,1.10857,11.1911
6,1.40711,30.0749
38,14.1342,50.3265
4,1.30904,-11.4487
34,10.1561,-134.378
24,6.71935,44.78
8,2.79814,37.5417
2,0.357569,0.887697
16,7.19726,63.5798
14,4.2793,24.842
56,19.9795,19.9962
54,24.0456,-47.3318
26,10.1398,-9.34792
10,2.55078,-48.08
78,47.3856,-48.6422
78,46.1264,42.6277
20,8.48047,-44.5035
34,12.4546,41.5377
8,2.63593,33.2498
2,0.698972,-3.76407
2,1.14156,1.6795
36,16.5709,34.1374
26,9.40467,-30.0101
10,4.14478,53.1992
42,16.4453,138.976
12,4.3218,-10.0855
16,6.20534,67.6404
24,7.82501,78.3089
80,35.9568,48.0946
2,0.784372,-2.23263
40,15.7421,-49.0215
26,10.8176,-59.5464
2,0.425811,-1.3598
2,1.38736,-2.5831
26,8.94312,-27.0354
34,14.6894,-111.343
8,3.05611,-37.36
4,1.55988,13.8151
6,1.61485,-18.8188
10,2.86035,15.7437
18,7.61179,8.79626
42,15.304,46.0651
42,18.3742,-22.644
32,14.6363,-109.585
8,2.33976,41.0999
6,1.73651,35.0613
4,0.889268,-16.9931
38,16.5479,15.1531
12,4.039,-53.221
44,14.0645,-138.896
4,0.906959,17.8998
32,12.2022,53.1447
72,33.8328,69.5245
4,1.66927,4.17333
20,5.5292,-81.4423
30,13.2564,44.7124
28,10.3423,-120.304
22,7.20274,87.1855
22,8.51862,82.4716
22,11.1108,-22.9939
16,7.6129,-31.2723
32,13.0432,-85.9582
36,12.0452,-33.8559
32,12.2626,-11.5552
16,5.13839,33.8444
2,0.231194,3.34831
28,9.49632,73.1869
24,11.0986,43.5454
48,19.4026,-101.743
50,18.2909,-13.1049
4,1.24398,-6.48334
22,6.91898,59.0476
30,10.5961,62.2287
68,24.9841,133.337
8,3.67332,-38.3263
28,15.7097,-31.341
18,5.89132,-66.14
18,5.17837,-101.931
16,7.1587,15.9315
78,38.9285,-108.811
34,12.3336,-51.2968
22,7.67444,96.633
14,4.43148,69.6061
94,40.6546,-209.113
2,0.92432,2.8508
4,1.73458,-14.4455
4,1.73383,-14.4417
104,50.2178,-13.7461
6,2.16916,0.407105
42,15.7468,84.9198
2,0.535489,0.15381
28,10.4003,-12.0096
40,14.0103,53.2327
36,14.8454,-48.3282
12,4.47767,39.1504
34,15.6808,-41.0386
20,6.77432,-50.7649
20,6.26699,-88.96
18,7.09032,65.5645
26,8.6665,-66.5656
32,10.9452,-25.0224
20,8.95754,84.3233
2,0.938942,-1.66655
14,5.32828,-19.4219
82,47.8025,54.6736
30,8.089,65.5771
34,15.8803,-33.7308
10,4.66695,-50.1113
78,32.3176,-131.661
24,8.21578,-69.6549
30,13.5691,44.4312
2,0.19811,-5.168
44,17.6171,46.9011
8,1.47336,-42.6742
38,17.2209,133.45
34,13.9502,-28.9735
4,1.17117,17.2118
4,0.849182,-14.87
22,6.99756,-103.334
6,2.76594,24.5454
104,45.0719,-128.67
22,8.21421,66.2244
32,14.8362,-83.6106
12,4.74354,35.5348
36,13.2001,29.0765
12,3.63143,54.2433
36,13.5491,37.3549
40,18.0702,28.9136
38,12.7519,103.595
24,9.68199,64
24,8.9351,-31.696
4,2.58607,13.0076
4,0.863188,15.6105
52,26.2504,70.8864
26,8.00196,65.6657
30,12.4545,-80.347
8,2.52829,-41.2773
28,9.57174,70.2911
70,25.8821,129.319
24,8.39867,-7.09089
14,5.47676,64.2198
4,1.11938,13.9096
6,1.95227,11.582
20,10.0967,44.1401
16,5.66487,16.5903
14,5.58419,-51.5076
146,76.6256,-188.514
38,13.1031,-82.8591
26,10.7121,92.042
44,22.704,34.6429
44,19.5855,-117.224
20,9.17252,74.3292
40,13.9578,52.2507
14,4.36995,15.3488
2,0.528455,0.440268
34,11.0948,-101.897
4,0.83372,-15.2223
14,5.92673,63.2878
8,2.27472,13.0511
6,2.04921,21.161
60,27.3381,3.30934
2,0.766592,-0.0100874
74,36.6134,-10.384
36,11.3655,33.0289
4,0.529467,-20.1807
38,16.142,97.35
4,1.49197,18.1233
4,0.710067,-11.0276
2,0.336229,-1.58428
4,0.832605,16.5641
28,9.21627,-52.7199
6,2.04293,-20.1579
32,9.42626,71.8643
28,9.19264,10.7923
24,8.16013,-99.4639
2,0.493842,4.20158
4,0.758247,12.3652
4,0.794443,16.899
42,14.3572,86.3529
44,17.8457,77.495
18,10.3562,53.674
32,11.166,48.9544
30,12.862,69.5115
24,10.2723,-41.9109
6,2.09145,-28.2895
4,1.16915,10.9488
10,4.69585,-26.75
40,16.2858,43.2785
28,10.4768,73.3013
26,6.18288,92.9653
58,20.9878,-84.7383
12,3.01663,58.0911
2,0.174679,3.28203
4,1.2128,1.77118
46,20.6068,-99.032
4,0.809499,-18.274
24,10.6461,-22.2421
24,10.2078,-31.5541
30,8.37427,-47.2682
34,13.0449,-77.029
40,15.9942,50.2655
26,11.5617,-57.4556
16,4.2504,63.4547
10,2.69001,24.3344
4,1.26905,4.53468
2,0.338841,-1.80649
16,7.72412,-32.8135
20,6.55681,105.468
30,8.95816,-77.0196
10,3.58047,32.3815
6,1.90809,29.0049
26,12.4829,-63.0822
62,34.3214,117.434
22,7.96881,-76.7956
24,12.8356,118.619
30,12.9749,-62.979
32,10.1052,34.5867
28,9.33523,-92.2819
70,38.3455,-134.44
4,0.63188,-15.8562
8,3.77545,20.6053
102,49.3237,155.345
40,18.7107,-10.8671
60,29.199,-197.558
8,3.07158,-36.9736
24,12.0382,98.0374
4,1.72317,-12.071
2,0.61365,3.01133
14,5.50091,-44.4701
30,10.0941,35.3722
4,2.04735,12.3934
32,13.3344,-68.0722
44,16.9396,34.7908
38,13.7053,-1.11457
34,12.7366,57.2083
58,35.6699,-102.152
30,8.18215,-89.2635
86,44.5883,118.961
6,2.35629,29.8692
40,18.9156,-65.3552
40,15.3547,43.4733
8,3.59328,39.8847
24,6.43363,72.5499
6,2.07126,26.0151
16,6.82716,55.0754
4,1.35134,-12.4139
4,1.69191,11.1265
16,6.62642,-78.7814
18,6.21017,-75.063
36,17.5181,127.563
32,9.90551,-38.3802
18,6.94212,-67.7648
42,16.1349,99.4337
20,9.6611,79.8606
8,3.79742,-36.3745
2,0.422757,-0.882941
4,0.961722,14.3808
32,11.1497,-70.989
50,20.4216,-38.4224
10,2.78244,-1.20634
20,6.43449,-43.9637
22,8.92877,-76.5372
32,11.5294,60.6953
4,1.19121,16.9314
42,15.0053,19.7266
4,2.2954,16.6807
52,20.8016,109.959
14,4.22158,-58.9563
4,1.12805,6.1725
16,5.77351,-84.7198
4,0.752287,17.8377
6,1.90859,24.4629
8,3.04258,-36.1327
10,5.16254,51.6288
8,3.41537,-35.4146
22,10.5318,-25.9889
2,0.437135,1.92734
20,9.30479,-85.9941
28,8.7666,43.3955
6,1.28366,31.1534
18,5.90962,-49.8987
20,7.98144,47.7444
34,13.0438,0.633356
6,1.98661,17.8158
20,7.13021,39.0788
30,9.32697,-47.4833
4,1.56058,13.8182
14,5.37863,28.1346
6,2.10332,31.1858
16,6.05602,84.7434
16,6.4601,15.2844
18,6.57644,-59.8782
72,26.4874,166.763
22,7.05209,-48.6345
14,4.926,47.3671
32,11.8268,28.7709
44,18.7547,70.9883
4,1.35502,-13.0464
24,9.61808,94.8361
22,8.0412,20.8505
2,0.4705,-0.071652
20,7.96906,-57.9554
2,0.665961,2.95179
156,77.98,41.3135
20,7.19061,-78.2066
14,4.06152,-62.3585
46,17.0838,-117.609
100,46.7676,-113.683
14,6.98546,42.9793
6,1.28491,-27.2117
28,10.7846,67.2413
38,14.9792,-36.0195
4,1.98456,-13.0918
16,5.26168,-32.3675
14,3.6567,-16.5235
12,3.04188,-32.4815
34,10.8136,19.4317
12,4.19297,60.488
72,33.3814,-100.312
22,9.0563,104.216
12,4.45716,-11.1503
14,5.5167,56.9555
40,14.6837,54.157
2,0.332824,0.355693
2,0.283337,-1.88644
62,25.5835,19.1322
30,14.6254,-33.4494
52,40.9299,60.4305
12,3.84491,-58.6704
16,6.2714,45.1092
12,4.13548,55.9092
2,1.06343,-3.70078
4,1.11633,11.6971
2,0.363032,-0.619939
8,2.94685,36.9393
20,7.18493,-78.0785
4,1.33344,-11.184
32,10.1126,47.1457
16,4.7932,-83.8694
22,6.59736,-97.1698
24,9.17701,93.8655
54,19.8628,-107.737
24,9.81341,-73.8075
56,17.1785,25.241
4,1.86968,-15.349
26,10.5762,-117.045
38,17.6108,126.976
8,2.18654,-43.0849
28,12.5108,75.0985
28,10.2385,9.85942
32,14.1251,-67.1613
52,21.9356,27.6486
46,17.1654,-71.3534
98,40.301,109.598
22,8.98274,11.892
58,34.9605,11.6112
56,17.3272,-103.215
14,5.06907,59.4778
32,10.482,-79.9112
20,6.59799,-102.844
24,11.2781,61.439
24,8.51332,86.4218
22,8.30729,74.2051
24,8.46206,-6.12336
2,0.602817,0.974781
30,8.46404,-77.978
12,4.8163,33.6621
66,27.3208,89.87
58,22.8689,-94.6043
38,13.9227,-52.3369
26,10.02,-0.911675
4,0.90283,-13.9561
32,9.99326,-88.5339
38,14.298,66.2552
12,4.36114,-57.2475
74,40.5484,60.1893
22,8.04952,-80.4112
26,7.08666,85.6019
32,8.50601,113.166
26,10.1297,-50.1989
64,25.6589,86.6226
4,1.18932,18.4301
20,7.401,95.9871
2,0.558104,1.17366
24,10.1568,46.9584
90,32.9913,153.743
20,4.37863,100.043
2,0.370109,-0.754455
24,11.8161,-72.2523
4,1.04766,-9.03648
30,8.097,-85.1169
46,19.4776,-92.5317
38,12.8117,-45.6586
4,1.40644,-13.1254
2,0.467396,1.13985
24,9.74928,-31.1194
2,1.02161,-3.07171
24,7.58445,-53.1208
28,8.1618,-62.7113
40,14.9655,38.3808
26,10.0717,-8.42748
12,5.01038,52.4991
4,1.88838,-12.8156
30,11.137,-27.6773
28,9.07634,33.53
4,1.44062,-12.2944
12,2.84868,-31.1382
46,17.1875,82.5269
24,10.3957,-41.6217
4,1.69655,-9.72697
4,2.21441,10.9031
50,18.4842,-58.8025
28,10.392,-10.7896
50,20.2303,-112.254
30,11.4106,46.6048
4,0.848471,17.2962
22,8.179,34.2061
66,30.1339,51.3828
10,3.22353,-16.8445
60,24.1449,22.3844
20,7.28313,-60.6106
42,16.508,2.47781
58,35.251,-44.2275
26,8.78457,2.76851
22,8.21881,-55.6663
10,4.61793,50.7276
10,3.7623,-42.0654
36,11.9569,-28.5095
6,1.4767,27.6467
64,28.9838,-68.4089
14,6.91097,58.2689
4,2.79514,-7.06749
8,2.78189,-35.8534
16,5.63876,8.78395
30,10.5022,66.7386
2,0.513153,-0.84392
14,5.43017,-49.8944
8,3.75349,28.3231
58,24.3409,-1.54601
2,0.816492,2.76102
18,4.2684,51.8432
18,8.40357,-2.09981
2,1.31334,-2.0641
46,16.6174,49.8495
2,1.02665,-1.63749
2,0.920666,-2.56492
24,8.38334,35.0048
26,7.42268,108.655
2,0.735825,0.914181
6,2.09592,-26.7738
50,18.6635,-134.188
42,18.9756,-35.0974
22,7.15754,46.1679
2,0.709781,0.713262
12,2.75855,-66.0834
50,21.5717,93.3834
18,6.42539,60.8527
4,0.565927,18.9084
4,2.08099,8.5527
22,8.23913,-22.162
36,10.2282,26.2074
14,3.74673,7.97681
16,6.21694,67.4201
62,29.2714,-43.0131
46,22.7808,-82.1544
40,13.3897,131.027
6,1.9417,28.6457
44,17.0078,84.8318
20,7.46821,-35.595
14,4.85245,51.386
86,47.9211,-40.9853
4,1.10917,17.3138
2,0.182092,0.166776
14,5.84397,-51.4892
6,0.933973,-33.5155
30,10.6753,78.7744
26,10.4852,-66.065
8,2.72994,-29.9488
2,0.358073,-2.41071
34,13.0993,-31.1185
24,9.01597,2.36762
6,2.08901,25.9528
6,2.51494,25.6359
6,1.95574,-28.9093
24,9.08695,58.0591
52,16.963,-42.9934
4,1.15346,10.4567
48,14.0349,28.2696
34,12.6257,111.986
6,2.1442,-0.985849
38,22.2833,123.574
24,11.1728,38.7419
100,45.2561,177.952
24,8.17332,31.8093
52,21.02,78.201
46,22.0012,151.551
24,8.67281,-24.8188
46,15.8064,-135.834
26,10.6598,92.0187
18,7.80072,18.6823
44,13.4237,112.771
70,28.4001,-21.72
14,6.12721,14.8755
36,12.152,148.987
38,11.3537,68.9875
52,23.2307,143.022
8,3.1182,-39.707
44,22.4409,18.402
46,16.7737,-61.4828
8,1.88773,45.5223
2,0.299958,0.330167
18,7.86945,58.5518
4,1.90394,14.6811
36,13.3038,21.3731
22,14.0324,79.8044
20,9.12902,84.8443
14,4.43748,-22.676
30,11.3754,-77.764
36,12.4874,62.2216
36,12.6244,-95.8409
8,1.96502,8.83428
10,3.58076,-43.8933
36,13.9544,-48.9369
18,8.66429,-5.50047
36,15.0749,93.3303
50,20.0239,32.89
36,13.0231,33.0668
24,8.79083,5.57457
20,7.35972,69.2918
10,2.32354,-34.7339
28,9.42658,-24.532
24,9.50221,64.6729
22,8.44165,-23.4288
74,41.3473,143.308
20,7.40613,-19.4364
2,0.441409,-1.97108
2,0.441024,2.30341
46,18.8471,-51.6939
6,1.91909,28.1419
36,14.1225,-117.908
18,5.0251,-40.3279
22,6.40442,87.1629
16,5.24281,64.3484
50,17.7189,-91.2637
18,6.64965,93.632
32,9.3426,104.191
18,5.62242,3.10694
4,1.15644,14.4962
26,10.9626,-26.2798
2,0.225817,0.146269
28,10.8723,-44.1414
36,14.8985,-10.901
40,18.0967,-13.5758
18,7.68057,-18.9222
34,9.8103,-20.2318
4,0.956263,-16.3072
56,19.7065,6.89038
24,7.14624,-80.5579
2,0.60263,2.45489
14,4.78517,6.0094
8,3.52002,13.5056
16,8.36647,34.5616
30,11.187,-82.5413
84,44.5456,123.403
14,6.72545,-36.828
40,17.8474,144.489
2,0.694937,1.59677
48,20.0972,-95.9906
32,12.0215,97.1506
42,17.3171,-118.173
44,15.688,-104.545
22,7.07178,-51.0099
14,5.12755,-57.4046
2,0.657393,0.639001
32,14.9398,-14.8966
28,9.35021,72.3183
20,8.14901,-71.7885
8,2.45838,-35.6232
8,4.57144,32.0095
30,11.951,94.3685
38,15.1254,-14.818
28,11.0262,42.2676
40,18.5762,100.746
8,4.18296,-30.4622
8,2.36148,10.4978
42,17.6135,-64.603
22,7.77702,-87.8562
2,0.528847,-1.55603
2,0.837069,-2.71024
40,14.5509,12.4918
40,11.8611,90.7831
2,0.849863,-1.03027
2,0.581741,1.01696
32,12.5657,-109.997
38,17.6242,-65.7785
88,34.1028,-58.5831
14,6.06236,-42.399
28,10.797,48.5236
30,10.0924,31.4325
2,0.359448,-1.68248
4,1.39027,-12.3685
30,8.31696,-112.182
38,12.5719,123.256
10,4.21173,49.7727
34,12.9182,53.1611
54,26.2936,-126.184
34,12.8411,63.9868
6,2.38744,-0.965452
24,9.16869,73.466
74,35.8118,17.5155
8,3.22984,-38.2959
30,13.6101,32.145
52,21.2648,-4.93201
34,15.1879,-43.836
28,7.86646,4.14157
2,1.14663,-1.02705
26,10.5427,-79.6142
36,12.5731,-32.7997
4,0.610322,-12.9414
8,4.82133,33.8157
34,9.30289,-65.6744
6,1.45516,-6.30282
48,19.8471,95.1448
2,0.634136,0.898364
32,9.87408,-161.106
2,0.437492,-1.46602
12,6.22231,-2.30762
42,17.017,-106.498
28,10.1755,52.5184
4,0.77144,-16.7311
28,11.3866,-44.259
12,4.47145,52.6498
2,0.79117,-2.08358
12,3.78237,-64.6188
8,3.75373,-40.377
8,3.02414,-32.7753
8,2.83494,-39.8882
30,15.2702,-94.5755
14,5.05837,18.7532
2,0.472805,-1.31549
24,10.4415,34.3409
52,21.5475,98.9027
2,0.242175,0.0552131
60,29.4437,98.0071
24,9.92295,-20.2319
10,3.52457,-21.1688
30,14.9602,35.3825
26,11.4429,60.6366
4,1.30267,17.7626
86,40.4173,-70.4447
70,32.0206,-45.0015
24,9.38781,-107.756
54,41.6452,-74.6787
24,6.16721,-46.2989
28,8.79175,-120.794
28,12.0339,-77.0248
30,9.58405,-78.8449
32,15.4436,97.4106
22,6.87956,48.9405
4,2.01448,-15.5142
2,0.220368,-0.748266
4,1.2242,-9.16588
14,6.06577,67.2582
20,5.74686,83.788
34,14.2906,23.5572
38,19.6222,-7.34714
32,10.7678,-39.3686
16,4.93596,53.4936
42,14.529,-26.2148
18,8.60445,-32.2061
8,3.74275,-41.7117
46,19.7984,-80.9357
30,11.6399,-48.8528
20,7.89446,-86.2788
30,9.68933,82.1553
26,11.9994,-38.6635
10,2.47726,-47.4815
44,25.7371,-25.7067
16,4.45454,62.8731
24,9.40799,-73.0946
30,12.6343,51.745
28,15.7048,69.3128
52,22.0067,67.4647
10,3.87668,-41.2105
8,3.19931,19.0692
6,1.4282,-5.84864
36,12.1654,-29.5299
50,18.9933,42.6321
18,6.91006,-38.9288
14,5.25053,-35.8885
28,10.5384,105.377
24,9.41034,15.7221
34,12.7021,9.87376
58,28.9086,-51.3193
22,9.71449,3.7688
12,4.8494,44.9099
8,2.51389,27.6219
20,6.99648,36.9226
28,10.9233,-58.3643
6,2.68921,-26.1305
8,2.60816,-41.8696
50,22.9178,56.5387
36,14.44,123.228
50,22.3584,-92.3255
102,53.9415,57.9623
12,3.35599,-62.803
42,16.8213,-31.9597
26,9.74431,-88.5432
12,5.53477,58.8606
24,8.70694,-66.3929
14,4.80327,2.81611
14,5.5242,-66.1245
12,3.81193,-11.9548
16,5.16303,-84.8763
22,9.4802,-102.631
42,19.0279,113.586
28,11.5332,-50.7155
38,16.4275,-27.9434
4,1.0102,-16.6382
44,17.5396,-76.3916
14,6.72587,24.047
88,44.0229,106.639
14,5.89048,74.9579
58,21.3399,164.885
8,2.26607,26.0904
30,10.8162,17.4448
22,7.56674,100.753
58,29.3538,124.484
18,8.89585,54.9197
22,7.5204,52.0584
10,4.02863,-25.8335
44,16.8405,-8.03972
34,11.7907,-15.4869
62,32.6352,-122.045
2,1.38867,-1.10962
36,11.6943,-111.369
38,15.5809,-19.4115
44,16.7681,47.3017
86,36.0604,-106.179
16,4.58862,-70.9165
44,18.4317,35.119
24,17.5337,-39.8317
26,11.8123,-37.8455
28,13.8773,-49.8927
12,3.87898,-63.0655
14,5.10377,55.6778
24,10.8218,-59.2518
38,15.0581,-89.5895
4,1.29954,-13.2418
12,3.71943,-52.9292
8,3.46078,33.0622
2,0.691347,-1.67724
4,1.08151,13.6815
38,18.6586,58.3514
24,8.40383,-80.1513
26,8.44838,28.6927
42,24.2277,-35.8545
2,0.14054,-1.39707
34,11.5183,51.3086
18,6.0525,54.4447
24,9.10283,52.2049
12,4.78541,68.062
24,7.51353,65.2959
6,1.60762,30.1128
24,9.23175,62.9802
20,6.61388,-74.8855
40,15.7624,-12.5315
4,1.48306,8.03103
22,8.5407,-94.8777
56,23.2372,113.672
8,2.39541,-46.8064
56,25.7542,32.5002
20,8.49155,26.6355
4,0.976175,14.0797
4,0.862321,14.1936
14,4.08226,-57.4012
24,6.52717,60.4983
6,2.12554,-1.63889
2,0.65642,0.816177
4,1.11995,13.796
20,7.57757,-42.2923
6,2.06621,30.5423
46,16.9902,-17.6556
24,10.0156,-35.5898
10,4.15817,31.946
34,12.2251,-22.3081
16,3.44708,-51.4379
26,17.775,66.7029
2,0.622951,2.15818
26,11.774,15.6018
12,3.69365,47.3942
8,2.27439,27.7919
12,5.74301,51.3694
6,3.11228,-29.6387
24,9.17986,-46.7783
30,8.86369,-56.9242
6,1.66703,-27.8819
38,19.3688,-49.3038
28,11.0345,49.0575
16,5.70676,-51.5508
40,15.6459,-21.0888
22,10.8242,39.3993
24,6.36629,39.4877
6,1.65184,29.65
96,55.4345,-127.157
10,4.01744,44.549
20,6.77738,-52.0188
18,5.97657,24.6232
6,2.51162,21.8013
14,4.85808,-59.1886
30,11.4546,102.947
24,10.051,33.0522
6,1.76219,-23.9901
22,7.86559,76.1892
56,25.6457,112.019
26,9.8595,74.6245
138,77.2871,-19.1073
20,8.32671,20.6672
30,11.405,-109.143
18,7.20298,-63.055
22,9.36195,-86.7987
28,11.6877,-57.2319
18,6.91448,85.4804
6,1.5269,28.6699
14,5.37869,-44.4404
20,7.42357,-47.9325
10,4.70538,16.9462
28,11.343,83.5028
8,2.57627,26.8019
6,1.84316,-28.4964
20,5.49787,-49.3812
24,8.61362,53.9525
24,9.47759,112.606
84,38.2718,-129.047
34,13.0829,-69.6597
2,1.03992,-0.961553
32,9.34516,62.8369
30,13.0327,100.581
24,8.46675,-44.5983
72,34.681,-124.901
14,3.86596,41.9529
10,2.90717,-38.1004
20,8.52606,-23.9183
22,10.2578,2.89257
40,17.676,-70.801
34,12.1117,60.7279
8,2.75718,11.71
16,5.84138,65.4135
4,0.820328,-15.8613
18,7.62609,78.2516
18,6.219,31.7373
24,7.88479,12.5817
80,32.7027,-92.5851
2,0.662767,1.15368
2,0.53662,-1.85111
12,4.82254,-34.0123
36,11.2167,-61.3496
24,8.89367,58.8898
20,7.8201,63.8956
40,13.5959,115.896
82,39.9552,147.258
54,22.426,112.976
12,3.97095,45.7343
8,4.02827,-31.9468
20,6.9136,-74.1701
44,23.7694,104.308
26,12.8902,66.1322
12,4.21146,-30.5415
10,3.58335,23.7058
12,4.14048,-64.7357
14,5.22196,47.7168
4,0.962809,11.9703
44,22.0615,-81.7293
10,2.6057,39.0097
48,26.9177,-36.2295
6,1.15999,-17.0356
40,15.3228,-102.208
52,21.2179,-70.4693
42,12.2835,-120.005
8,1.80519,41.5409
10,3.73849,-35.8273
8,2.42896,46.132
30,13.6475,33.1119
18,5.9954,86.2642
40,11.5321,158.108
10,4.74195,36.8289
4,1.50828,-4.87463
12,5.33166,55.829
48,17.3779,-146.695
6,1.32607,3.2357
30,10.3815,-142.418
38,11.8899,46.7009
102,43.8501,-92.077
26,11.5403,-64.3209
34,9.91456,-89.1976
16,7.81487,57.5676
30,10.9655,83.3097
34,12.6477,-76.9969
6,1.32029,26.8281
24,10.5123,26.3579
22,6.7139,28.8988
22,7.96275,39.4465
10,4.64466,44.8645
22,6.17051,122.608
24,8.47862,-29.4765
10,1.96174,45.6601
32,8.69262,-109.071
2,0.290628,-0.701797
24,7.78539,75.0079
58,31.4115,-49.2047
32,13.7428,-70.543
86,39.4644,-115.987
24,7.69843,33.2368
4,1.04956,16.5021
30,10.3733,-42.9923
18,7.5508,-44.6094
6,2.48523,21.3305
16,8.21693,-19.4987
28,8.29387,-29.6713
4,0.972522,-11.669
10,2.81371,-44.7576
8,2.00422,-40.0061
20,6.65526,86.0797
24,8.57535,61.3296
46,16.9896,-19.5857
24,8.23125,94.5709
64,33.9956,-127.609
24,9.84577,-40.3429
72,34.9639,-91.9069
2,0.82102,0.789811
34,11.1273,-101.351
36,19.2563,23.2838
4,1.78632,14.7972
4,1.54391,8.31248
8,2.97844,40.227
4,1.20936,-8.14812
16,5.51189,81.5376
34,17.0693,56.2012
34,9.9757,-33.0783
18,5.46556,46.8389
20,8.18773,37.8724
46,23.7511,-36.4705
20,6.90776,83.9259
20,8.35082,39.1802
68,30.0031,152.406
22,8.65176,51.516
14,5.37005,-35.4536
8,2.51388,-29.6962
34,9.30396,-20.6581
8,3.80329,39.0947
10,2.02432,57.2278
36,17.1158,35.2972
10,3.15624,46.1941
34,12.1886,-81.2294
44,22.5504,-57.6255
10,3.71462,49.3878
2,0.590469,3.51647
26,11.8504,47.1395
26,10.9074,-74.731
12,4.52492,60.1597
2,0.503219,1.13623
26,10.5783,-42.9882
16,8.44518,-13.6465
38,13.7875,-4.83143
48,20.0191,-28.0603
32,11.4641,92.4134
76,30.9222,-168.449
26,9.91736,105.682
22,8.21905,-82.602
6,1.55071,30.4986
44,17.864,13.2273
34,12.2162,5.43123
22,6.23622,26.7301
14,5.47891,42.9538
40,16.5405,-106.096
22,7.3429,10.568
78,33.0414,-26.9264
18,5.79558,-90.7009
16,6.47079,77.0105
54,22.5903,-67.7781
10,3.55645,-27.6608
10,4.94398,38.8265
34,14.864,-25.479
18,5.60244,-80.1649
12,4.2013,-56.9316
6,1.5776,-22.2595
26,10.5405,90.0179
50,21.8592,77.3901
50,20.0746,-127.858
8,2.43318,-4.0531
16,5.07206,-27.8028
22,8.8325,65.7759
16,5.31073,83.4271
4,0.959514,-12.8228
4,1.07848,13.8344
20,8.60502,-43.3824
34,11.2385,113.636
58,30.8108,98.2224
36,18.3918,-78.0242
6,1.70207,-2.9757
18,6.36056,55.4742
28,7.92785,83.8763
58,17.9125,82.8341
16,8.04656,-69.9338
84,39.0714,-92.2901
2,0.707094,-0.171719
46,21.6571,-63.8368
30,12.6032,-43.0552
12,5.02624,-30.3598
32,13.3799,63.4422
6,2.07488,27.7194
26,8.93808,-2.00951
50,20.1088,-157.938
96,41.958,52.7478
2,0.402159,0.288366
126,56.3793,119.954
10,3.12688,39.2825
40,17.3381,-26.0916
22,8.03739,31.328
62,27.9384,5.55363
32,11.4763,53.6615
24,8.82006,52.6996
44,26.8128,-32.3731
4,0.789319,17.8726
4,2.02501,-12.8857
6,1.88717,-23.0958
22,7.76407,27.8042
4,0.827973,16.6305
24,10.9666,-69.271
6,1.81651,27.7151
6,2.13448,-26.3903
44,17.4484,-58.5461
6,1.60973,-29.456
34,12.3735,128.18
16,5.2361,32.0571
38,17.7943,-125.338
52,25.9064,-62.1178
14,3.446,27.5428
14,4.79152,-61.4256
42,16.1489,141.603
10,3.75736,28.8347
12,6.17758,66.0817
20,6.10446,90.1624
28,11.8729,-39.0904
14,4.44217,-45.9015
28,9.33782,11.7441
